                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.60758,                0.58522,                0.81865,                0.99438,                      1,                  0.995,                0.70541,                 1.1082,                0.62899,                0.98849,              0.0013902,              0.0013902,              0.0013902
                    156,                 0.5711,                0.47942,                 0.8485,                0.99652,                      1,                  0.995,                 0.7335,                0.96765,                0.58367,                0.94806,              0.0013862,              0.0013862,              0.0013862
                    157,                0.50552,                0.46113,                 0.7766,                0.99652,                      1,                  0.995,                 0.7335,                0.96765,                0.58367,                0.94806,              0.0013822,              0.0013822,              0.0013822
                    158,                0.52825,                0.42044,                0.76758,                      1,                0.99849,                  0.995,                0.73088,                 0.9653,                0.62983,                0.93413,              0.0013783,              0.0013783,              0.0013783
                    159,                0.61079,                0.46127,                0.81425,                      1,                0.99443,                  0.995,                0.69805,                 1.0147,                0.67907,                0.94396,              0.0013743,              0.0013743,              0.0013743
                    160,                0.62345,                0.47869,                0.82177,                      1,                0.99443,                  0.995,                0.69805,                 1.0147,                0.67907,                0.94396,              0.0013704,              0.0013704,              0.0013704
                    161,                0.52719,                0.42995,                0.79613,                      1,                0.99137,                  0.995,                0.66703,                 1.0931,                0.70273,                0.96329,              0.0013664,              0.0013664,              0.0013664
                    162,                0.57361,                0.46763,                0.85138,                      1,                0.99325,                  0.995,                0.67616,                 1.1472,                0.71357,                0.99439,              0.0013624,              0.0013624,              0.0013624
                    163,                0.52267,                0.45978,                0.79438,                      1,                0.99325,                  0.995,                0.67616,                 1.1472,                0.71357,                0.99439,              0.0013585,              0.0013585,              0.0013585
                    164,                0.57787,                0.52224,                0.80115,                0.98956,                      1,                  0.995,                0.71287,                 1.1426,                0.64546,                 0.9977,              0.0013545,              0.0013545,              0.0013545
                    165,                0.70791,                0.50198,                0.83706,                0.98639,                      1,                  0.995,                0.73441,                 1.0111,                0.61742,                0.94823,              0.0013506,              0.0013506,              0.0013506
                    166,                0.56875,                0.44823,                0.87084,                0.98639,                      1,                  0.995,                0.73441,                 1.0111,                0.61742,                0.94823,              0.0013466,              0.0013466,              0.0013466
                    167,                0.57334,                0.46588,                0.83809,                0.98881,                      1,                  0.995,                0.74403,                0.92621,                0.59142,                0.92622,              0.0013426,              0.0013426,              0.0013426
                    168,                 0.5979,                0.47043,                0.80153,                0.99098,                      1,                  0.995,                0.76759,                0.91486,                0.61564,                0.92901,              0.0013387,              0.0013387,              0.0013387
                    169,                 0.6343,                0.49501,                0.82076,                0.99098,                      1,                  0.995,                0.76759,                0.91486,                0.61564,                0.92901,              0.0013347,              0.0013347,              0.0013347
                    170,                0.68292,                0.55718,                0.83164,                0.99403,                      1,                  0.995,                0.73153,                0.98122,                0.66936,                 0.9398,              0.0013308,              0.0013308,              0.0013308
                    171,                0.61783,                0.49131,                0.78718,                      1,                 0.9992,                  0.995,                0.73161,                0.99462,                0.71585,                0.93584,              0.0013268,              0.0013268,              0.0013268
                    172,                0.60735,                0.50648,                0.81807,                      1,                 0.9992,                  0.995,                0.73161,                0.99462,                0.71585,                0.93584,              0.0013228,              0.0013228,              0.0013228
                    173,                0.56044,                0.48309,                0.82155,                      1,                0.99224,                  0.995,                0.73812,                  0.924,                0.73748,                0.91778,              0.0013189,              0.0013189,              0.0013189
                    174,                0.54242,                0.45491,                0.84908,                      1,                0.99236,                  0.995,                0.72905,                0.87216,                0.71713,                0.92194,              0.0013149,              0.0013149,              0.0013149
                    175,                0.65007,                0.46399,                0.81845,                      1,                0.99236,                  0.995,                0.72905,                0.87216,                0.71713,                0.92194,               0.001311,               0.001311,               0.001311
                    176,                0.72672,                0.48955,                0.79973,                      1,                0.99262,                  0.995,                0.72913,                0.92155,                0.71573,                0.94008,               0.001307,               0.001307,               0.001307
                    177,                0.73584,                0.50435,                0.83622,                      1,                0.99121,                  0.995,                0.69028,                 1.0015,                0.83043,                0.95159,               0.001303,               0.001303,               0.001303
                    178,                0.56093,                0.47719,                0.83531,                      1,                0.99121,                  0.995,                0.69028,                 1.0015,                0.83043,                0.95159,              0.0012991,              0.0012991,              0.0012991
                    179,                0.52615,                0.42802,                0.79587,                      1,                0.98973,                  0.995,                0.66248,                 1.0798,                0.84709,                0.96384,              0.0012951,              0.0012951,              0.0012951
                    180,                0.66561,                0.45807,                0.82571,                0.82655,                      1,                0.97214,                0.67368,                 1.0774,                0.74094,                0.96953,              0.0012912,              0.0012912,              0.0012912
                    181,                0.66398,                0.46509,                0.84252,                0.82655,                      1,                0.97214,                0.67368,                 1.0774,                0.74094,                0.96953,              0.0012872,              0.0012872,              0.0012872
                    182,                0.58733,                0.42738,                0.81122,                0.83894,                      1,                0.97214,                0.71468,                  1.016,                 0.6603,                0.96067,              0.0012832,              0.0012832,              0.0012832
                    183,                0.52893,                0.45806,                0.79954,                      1,                0.99202,                  0.995,                0.70314,                 1.0335,                 0.5865,                0.96733,              0.0012793,              0.0012793,              0.0012793
                    184,                0.42745,                0.38724,                0.82156,                      1,                0.99202,                  0.995,                0.70314,                 1.0335,                 0.5865,                0.96733,              0.0012753,              0.0012753,              0.0012753
                    185,                0.51693,                0.39581,                0.80309,                 0.9843,                      1,                  0.995,                0.70495,                 1.0843,                0.56028,                0.97093,              0.0012714,              0.0012714,              0.0012714
                    186,                0.61207,                0.44378,                0.79593,                0.99236,                      1,                  0.995,                0.68315,                 1.1508,                0.54273,                0.97299,              0.0012674,              0.0012674,              0.0012674
                    187,                0.57397,                0.43285,                0.82249,                0.99236,                      1,                  0.995,                0.68315,                 1.1508,                0.54273,                0.97299,              0.0012634,              0.0012634,              0.0012634
                    188,                 0.7071,                0.52313,                0.81475,                0.99983,                      1,                  0.995,                0.73035,                 1.1438,                0.52065,                0.96674,              0.0012595,              0.0012595,              0.0012595
                    189,                0.53742,                0.38978,                0.82166,                      1,                0.99726,                  0.995,                0.71317,                 1.0772,                0.51839,                0.96167,              0.0012555,              0.0012555,              0.0012555
                    190,                0.50997,                0.40623,                  0.837,                      1,                0.99726,                  0.995,                0.71317,                 1.0772,                0.51839,                0.96167,              0.0012516,              0.0012516,              0.0012516
                    191,                 0.4428,                0.38886,                0.77736,                      1,                0.99282,                  0.995,                0.73621,                 1.0632,                0.55419,                0.96137,              0.0012476,              0.0012476,              0.0012476
                    192,                0.61502,                0.56647,                0.85739,                      1,                 0.9904,                  0.995,                0.75328,                 1.0482,                0.55973,                0.95442,              0.0012436,              0.0012436,              0.0012436
                    193,                0.63699,                0.43167,                 0.7863,                      1,                 0.9904,                  0.995,                0.75328,                 1.0482,                0.55973,                0.95442,              0.0012397,              0.0012397,              0.0012397
                    194,                 0.5433,                0.40165,                0.74758,                      1,                0.98946,                  0.995,                0.78808,                0.95132,                0.54993,                0.93753,              0.0012357,              0.0012357,              0.0012357
                    195,                0.50065,                0.39488,                0.78542,                      1,                0.98949,                  0.995,                0.76856,                0.99252,                0.58072,                0.94418,              0.0012318,              0.0012318,              0.0012318
                    196,                0.58077,                0.46514,                0.86295,                      1,                0.98949,                  0.995,                0.76856,                0.99252,                0.58072,                0.94418,              0.0012278,              0.0012278,              0.0012278
                    197,                0.54721,                0.45157,                0.80262,                      1,                0.99272,                  0.995,                0.74951,                0.95846,                0.57187,                 0.9447,              0.0012238,              0.0012238,              0.0012238
                    198,                0.52474,                0.43166,                0.84318,                      1,                0.99728,                  0.995,                0.75261,                0.92713,                0.50362,                0.94893,              0.0012199,              0.0012199,              0.0012199
                    199,                0.54127,                0.40301,                0.84202,                      1,                0.99728,                  0.995,                0.75261,                0.92713,                0.50362,                0.94893,              0.0012159,              0.0012159,              0.0012159
                    200,                0.44917,                0.38391,                0.79499,                0.99553,                      1,                  0.995,                0.75179,                0.99658,                 0.5015,                0.96405,               0.001212,               0.001212,               0.001212
                    201,                  0.518,                0.40762,                0.80192,                0.99301,                      1,                  0.995,                0.76385,                 1.0604,                0.48922,                0.98139,               0.001208,               0.001208,               0.001208
                    202,                0.45801,                0.40444,                0.80305,                0.99301,                      1,                  0.995,                0.76385,                 1.0604,                0.48922,                0.98139,               0.001204,               0.001204,               0.001204
                    203,                0.52628,                0.42856,                0.82677,                0.99232,                      1,                  0.995,                0.75824,                 1.0316,                0.49299,                0.97051,              0.0012001,              0.0012001,              0.0012001
                    204,                0.51913,                0.38414,                0.80734,                0.99145,                      1,                  0.995,                0.75964,                 1.0388,                 0.5275,                0.97169,              0.0011961,              0.0011961,              0.0011961
                    205,                0.50024,                0.38265,                0.78366,                0.99145,                      1,                  0.995,                0.75964,                 1.0388,                 0.5275,                0.97169,              0.0011922,              0.0011922,              0.0011922
                    206,                0.56761,                0.41374,                0.83753,                 0.9912,                      1,                  0.995,                0.74489,                 1.0925,                 0.5486,                0.99393,              0.0011882,              0.0011882,              0.0011882
                    207,                0.60092,                0.47918,                0.88825,                0.98981,                      1,                  0.995,                0.75682,                 1.1046,                 0.5331,                 1.0054,              0.0011842,              0.0011842,              0.0011842
                    208,                0.65043,                0.45499,                0.84961,                0.98981,                      1,                  0.995,                0.75682,                 1.1046,                 0.5331,                 1.0054,              0.0011803,              0.0011803,              0.0011803
                    209,                0.51413,                 0.4197,                0.74335,                0.99162,                      1,                  0.995,                 0.7468,                 1.1169,                0.50555,                0.99705,              0.0011763,              0.0011763,              0.0011763
                    210,                0.55244,                0.44426,                0.85903,                 0.9932,                      1,                  0.995,                0.73031,                  1.134,                0.49351,                0.98843,              0.0011724,              0.0011724,              0.0011724
                    211,                0.51895,                0.42212,                0.79328,                 0.9932,                      1,                  0.995,                0.73031,                  1.134,                0.49351,                0.98843,              0.0011684,              0.0011684,              0.0011684
                    212,                0.55985,                0.42465,                0.78697,                  0.994,                      1,                  0.995,                 0.7204,                 1.1353,                0.50348,                0.99336,              0.0011644,              0.0011644,              0.0011644
                    213,                0.56614,                0.44175,                0.79551,                0.99233,                      1,                  0.995,                0.72408,                 1.1142,                0.48397,                 1.0085,              0.0011605,              0.0011605,              0.0011605
                    214,                 0.6086,                0.52353,                0.86895,                0.99233,                      1,                  0.995,                0.72408,                 1.1142,                0.48397,                 1.0085,              0.0011565,              0.0011565,              0.0011565
                    215,                0.53104,                0.37857,                0.79285,                0.99068,                      1,                  0.995,                0.69934,                 1.1379,                0.48372,                 1.0241,              0.0011526,              0.0011526,              0.0011526
                    216,                0.47813,                0.39071,                0.81717,                0.98969,                      1,                  0.995,                0.74516,                 1.1333,                0.47758,                 1.0224,              0.0011486,              0.0011486,              0.0011486
                    217,                0.49909,                 0.3786,                0.81721,                0.98969,                      1,                  0.995,                0.74516,                 1.1333,                0.47758,                 1.0224,              0.0011446,              0.0011446,              0.0011446
                    218,                0.44978,                0.34835,                0.82321,                0.98897,                      1,                  0.995,                0.75359,                 1.1164,                0.52234,                 1.0096,              0.0011407,              0.0011407,              0.0011407
                    219,                0.46368,                0.37263,                0.78746,                 0.9901,                      1,                  0.995,                0.70825,                  1.117,                0.54664,                 1.0036,              0.0011367,              0.0011367,              0.0011367
                    220,                0.51684,                0.38321,                0.78481,                 0.9901,                      1,                  0.995,                0.70825,                  1.117,                0.54664,                 1.0036,              0.0011328,              0.0011328,              0.0011328
                    221,                0.43599,                0.41504,                0.82323,                0.99132,                      1,                  0.995,                0.69173,                 1.1276,                0.56365,                 1.0028,              0.0011288,              0.0011288,              0.0011288
                    222,                0.56289,                0.39831,                0.84745,                 0.9915,                      1,                  0.995,                0.71722,                 1.1571,                0.60507,                 1.0116,              0.0011248,              0.0011248,              0.0011248
                    223,                 0.5233,                 0.4044,                0.83953,                 0.9915,                      1,                  0.995,                0.71722,                 1.1571,                0.60507,                 1.0116,              0.0011209,              0.0011209,              0.0011209
                    224,                0.54233,                0.38802,                0.85131,                0.99145,                      1,                  0.995,                0.70767,                 1.1672,                0.59968,                  1.011,              0.0011169,              0.0011169,              0.0011169
                    225,                0.48134,                0.38878,                0.79233,                0.99139,                      1,                  0.995,                0.74161,                 1.0843,                0.55374,                0.98894,               0.001113,               0.001113,               0.001113
                    226,                0.47788,                0.37357,                0.80234,                0.99139,                      1,                  0.995,                0.74161,                 1.0843,                0.55374,                0.98894,               0.001109,               0.001109,               0.001109
                    227,                0.46099,                0.37549,                0.82652,                0.99164,                      1,                  0.995,                0.75605,                 1.0778,                0.52868,                0.97286,               0.001105,               0.001105,               0.001105
                    228,                 0.4654,                 0.3682,                0.82732,                0.99088,                      1,                  0.995,                0.74864,                 1.0953,                0.52193,                0.96015,              0.0011011,              0.0011011,              0.0011011
                    229,                0.64879,                0.43419,                0.84797,                0.99088,                      1,                  0.995,                0.74864,                 1.0953,                0.52193,                0.96015,              0.0010971,              0.0010971,              0.0010971
                    230,                0.45917,                0.38365,                 0.7849,                0.98807,                      1,                  0.995,                 0.7655,                 1.0944,                0.53163,                0.96247,              0.0010932,              0.0010932,              0.0010932
                    231,                0.49209,                0.42037,                0.79027,                0.98582,                      1,                  0.995,                0.72312,                 1.0947,                0.55989,                0.98387,              0.0010892,              0.0010892,              0.0010892
                    232,                0.45776,                0.38519,                0.77054,                0.98582,                      1,                  0.995,                0.72312,                 1.0947,                0.55989,                0.98387,              0.0010852,              0.0010852,              0.0010852
                    233,                0.57598,                0.43119,                0.76403,                0.98471,                      1,                  0.995,                 0.6559,                 1.1754,                 0.5622,                 1.0049,              0.0010813,              0.0010813,              0.0010813
                    234,                 0.5679,                0.43244,                0.79321,                0.98591,                      1,                  0.995,                 0.6485,                 1.2016,                0.61427,                 1.0006,              0.0010773,              0.0010773,              0.0010773
                    235,                0.49664,                0.42266,                0.85901,                0.98591,                      1,                  0.995,                 0.6485,                 1.2016,                0.61427,                 1.0006,              0.0010734,              0.0010734,              0.0010734
                    236,                0.52138,                0.36644,                0.81178,                0.98811,                      1,                  0.995,                0.68603,                 1.1598,                0.60297,                0.98127,              0.0010694,              0.0010694,              0.0010694
                    237,                0.50157,                0.40365,                0.82989,                0.98883,                      1,                  0.995,                0.70225,                   1.12,                0.56007,                0.97112,              0.0010654,              0.0010654,              0.0010654
                    238,                0.51246,                0.34678,                0.77201,                0.98883,                      1,                  0.995,                0.70225,                   1.12,                0.56007,                0.97112,              0.0010615,              0.0010615,              0.0010615
                    239,                0.43727,                0.38102,                0.79989,                0.98893,                      1,                  0.995,                0.72789,                 1.0417,                0.51888,                0.96134,              0.0010575,              0.0010575,              0.0010575
                    240,                0.44611,                0.36166,                0.80395,                0.98849,                      1,                  0.995,                0.74701,                 0.9728,                0.50471,                 0.9546,              0.0010536,              0.0010536,              0.0010536
                    241,                0.46623,                0.41791,                 0.7579,                0.98849,                      1,                  0.995,                0.74701,                 0.9728,                0.50471,                 0.9546,              0.0010496,              0.0010496,              0.0010496
                    242,                0.50071,                0.43461,                0.81172,                0.98803,                      1,                  0.995,                0.72878,                 0.9907,                0.52073,                0.96328,              0.0010456,              0.0010456,              0.0010456
                    243,                0.52696,                0.36245,                0.77719,                0.98982,                      1,                  0.995,                0.72789,                0.99568,                0.52899,                0.96363,              0.0010417,              0.0010417,              0.0010417
                    244,                 0.4788,                0.37766,                0.77926,                0.98982,                      1,                  0.995,                0.72789,                0.99568,                0.52899,                0.96363,              0.0010377,              0.0010377,              0.0010377
                    245,                0.51025,                0.41656,                0.81879,                 0.9909,                      1,                  0.995,                0.75343,                0.96584,                0.50192,                0.95319,              0.0010338,              0.0010338,              0.0010338
                    246,                0.41607,                0.34311,                0.77574,                0.99139,                      1,                  0.995,                0.76854,                0.92849,                0.48768,                0.94754,              0.0010298,              0.0010298,              0.0010298
                    247,                 0.4232,                0.38669,                0.82322,                0.99139,                      1,                  0.995,                0.76854,                0.92849,                0.48768,                0.94754,              0.0010258,              0.0010258,              0.0010258
                    248,                0.41297,                0.34244,                0.80532,                 0.9916,                      1,                  0.995,                0.80089,                0.87687,                0.48987,                0.94565,              0.0010219,              0.0010219,              0.0010219
                    249,                 0.5197,                0.35705,                0.83053,                0.99123,                      1,                  0.995,                0.75809,                0.89156,                0.50761,                0.95247,              0.0010179,              0.0010179,              0.0010179
                    250,                0.45317,                0.41063,                0.84757,                0.99123,                      1,                  0.995,                0.75809,                0.89156,                0.50761,                0.95247,               0.001014,               0.001014,               0.001014
                    251,                 0.4683,                0.37482,                0.81188,                0.99069,                      1,                  0.995,                0.75437,                0.91516,                0.54258,                0.95771,                0.00101,                0.00101,                0.00101
                    252,                  0.455,                0.33985,                0.79488,                0.98952,                      1,                  0.995,                 0.7378,                0.95741,                0.56629,                0.95202,               0.001006,               0.001006,               0.001006
                    253,                0.50906,                0.39654,                0.84445,                0.98952,                      1,                  0.995,                 0.7378,                0.95741,                0.56629,                0.95202,              0.0010021,              0.0010021,              0.0010021
                    254,                0.45172,                0.36129,                0.80473,                0.98864,                      1,                  0.995,                0.71888,                 1.0099,                0.61507,                0.95639,             0.00099812,             0.00099812,             0.00099812
                    255,                0.44738,                0.33795,                0.78565,                 0.9882,                      1,                  0.995,                0.70379,                 1.0597,                 0.6229,                0.96459,             0.00099416,             0.00099416,             0.00099416
                    256,                0.52381,                0.38275,                0.79132,                 0.9882,                      1,                  0.995,                0.70379,                 1.0597,                 0.6229,                0.96459,              0.0009902,              0.0009902,              0.0009902
                    257,                0.49299,                0.37856,                0.82411,                 0.9871,                      1,                  0.995,                 0.6976,                 1.0614,                0.59672,                0.96659,             0.00098624,             0.00098624,             0.00098624
                    258,                0.49917,                 0.3845,                0.84059,                0.98484,                      1,                  0.995,                0.69804,                 1.0328,                 0.5743,                0.97092,             0.00098228,             0.00098228,             0.00098228
                    259,                0.41347,                0.34272,                0.77663,                0.98484,                      1,                  0.995,                0.69804,                 1.0328,                 0.5743,                0.97092,             0.00097832,             0.00097832,             0.00097832
                    260,                0.50284,                0.43474,                0.79781,                0.98396,                      1,                  0.995,                0.70089,                  1.043,                0.58676,                0.98345,             0.00097436,             0.00097436,             0.00097436
                    261,                0.37526,                 0.3564,                0.81011,                0.98602,                      1,                  0.995,                0.66503,                 1.0442,                0.57249,                0.99056,              0.0009704,              0.0009704,              0.0009704
                    262,                0.48793,                 0.3643,                 0.8179,                0.98602,                      1,                  0.995,                0.66503,                 1.0442,                0.57249,                0.99056,             0.00096644,             0.00096644,             0.00096644
                    263,                0.49894,                0.37474,                0.81715,                0.98872,                      1,                  0.995,                0.68755,                  1.014,                0.54475,                0.98373,             0.00096248,             0.00096248,             0.00096248
                    264,                0.44352,                0.38423,                0.83999,                0.99011,                      1,                  0.995,                0.71431,                 1.0111,                0.52324,                0.97004,             0.00095852,             0.00095852,             0.00095852
                    265,                0.40375,                0.32419,                  0.803,                0.99011,                      1,                  0.995,                0.71431,                 1.0111,                0.52324,                0.97004,             0.00095456,             0.00095456,             0.00095456
                    266,                0.45195,                0.39024,                0.76215,                0.99086,                      1,                  0.995,                0.71569,                 1.0319,                0.51709,                0.96251,              0.0009506,              0.0009506,              0.0009506
                    267,                0.48782,                0.35274,                0.79124,                0.99081,                      1,                  0.995,                0.72983,                 1.0407,                0.53317,                 0.9602,             0.00094664,             0.00094664,             0.00094664
                    268,                0.52812,                0.39582,                0.83377,                0.99081,                      1,                  0.995,                0.72983,                 1.0407,                0.53317,                 0.9602,             0.00094268,             0.00094268,             0.00094268
                    269,                 0.4874,                0.40051,                0.82608,                0.99068,                      1,                  0.995,                0.73033,                 1.0139,                0.54899,                0.95573,             0.00093872,             0.00093872,             0.00093872
                    270,                0.43819,                0.37194,                0.80174,                 0.9907,                      1,                  0.995,                0.71028,                0.95069,                0.52193,                0.94938,             0.00093476,             0.00093476,             0.00093476
                    271,                0.51294,                0.39481,                0.77894,                 0.9907,                      1,                  0.995,                0.71028,                0.95069,                0.52193,                0.94938,              0.0009308,              0.0009308,              0.0009308
                    272,                0.54093,                0.35968,                0.79813,                0.99036,                      1,                  0.995,                0.76182,                0.90496,                0.50838,                0.94444,             0.00092684,             0.00092684,             0.00092684
                    273,                0.54687,                0.37862,                0.84247,                0.99031,                      1,                  0.995,                0.71848,                0.91656,                0.49962,                0.94567,             0.00092288,             0.00092288,             0.00092288
                    274,                0.47448,                0.42102,                0.84346,                0.99031,                      1,                  0.995,                0.71848,                0.91656,                0.49962,                0.94567,             0.00091892,             0.00091892,             0.00091892
                    275,                0.44713,                0.33784,                0.79647,                0.99108,                      1,                  0.995,                0.75558,                0.96797,                0.50664,                 0.9455,             0.00091496,             0.00091496,             0.00091496
                    276,                0.46173,                0.35115,                0.79058,                0.99144,                      1,                  0.995,                0.74221,                 1.0058,                0.52564,                0.94585,               0.000911,               0.000911,               0.000911
                    277,                0.52085,                0.36164,                0.83169,                0.99144,                      1,                  0.995,                0.74221,                 1.0058,                0.52564,                0.94585,             0.00090704,             0.00090704,             0.00090704
                    278,                0.43818,                0.35508,                0.82865,                0.99183,                      1,                  0.995,                0.72117,                 1.0031,                0.51766,                0.94395,             0.00090308,             0.00090308,             0.00090308
                    279,                0.45247,                0.34352,                0.79024,                0.99198,                      1,                  0.995,                0.75327,                0.98652,                0.50847,                0.95393,             0.00089912,             0.00089912,             0.00089912
                    280,                0.47185,                0.33629,                0.85505,                0.99198,                      1,                  0.995,                0.75327,                0.98652,                0.50847,                0.95393,             0.00089516,             0.00089516,             0.00089516
                    281,                0.47996,                0.35371,                 0.7657,                0.99193,                      1,                  0.995,                0.73697,                0.98841,                 0.5541,                0.97001,              0.0008912,              0.0008912,              0.0008912
                    282,                0.42811,                0.30933,                0.80936,                0.99208,                      1,                  0.995,                0.76799,                 1.0575,                0.53279,                0.99072,             0.00088724,             0.00088724,             0.00088724
                    283,                0.49641,                0.36276,                0.80852,                0.99208,                      1,                  0.995,                0.76799,                 1.0575,                0.53279,                0.99072,             0.00088328,             0.00088328,             0.00088328
                    284,                0.47809,                0.35244,                0.81218,                0.99198,                      1,                  0.995,                0.75113,                  1.099,                0.53924,                0.98765,             0.00087932,             0.00087932,             0.00087932
                    285,                0.45735,                0.37972,                0.77622,                0.99185,                      1,                  0.995,                0.72909,                 1.1105,                0.54256,                0.98051,             0.00087536,             0.00087536,             0.00087536
                    286,                0.46066,                0.34721,                0.83092,                0.99185,                      1,                  0.995,                0.72909,                 1.1105,                0.54256,                0.98051,              0.0008714,              0.0008714,              0.0008714
                    287,                0.42217,                0.34953,                0.78207,                0.99153,                      1,                  0.995,                0.74102,                  1.095,                0.50996,                0.97884,             0.00086744,             0.00086744,             0.00086744
                    288,                0.41068,                0.33945,                0.79325,                0.99136,                      1,                  0.995,                0.74102,                 1.0664,                0.47805,                0.98024,             0.00086348,             0.00086348,             0.00086348
                    289,                0.42049,                0.33794,                0.82104,                0.99136,                      1,                  0.995,                0.74102,                 1.0664,                0.47805,                0.98024,             0.00085952,             0.00085952,             0.00085952
                    290,                0.49389,                0.39964,                0.78597,                0.99108,                      1,                  0.995,                0.72169,                 1.0986,                 0.4924,                0.99092,             0.00085556,             0.00085556,             0.00085556
                    291,                0.42841,                0.30949,                0.79869,                0.99097,                      1,                  0.995,                 0.7048,                 1.1312,                0.50729,                 1.0072,              0.0008516,              0.0008516,              0.0008516
                    292,                0.50586,                0.32284,                 0.8327,                0.99097,                      1,                  0.995,                 0.7048,                 1.1312,                0.50729,                 1.0072,             0.00084764,             0.00084764,             0.00084764
                    293,                0.49768,                0.36551,                0.84098,                0.99148,                      1,                  0.995,                0.69847,                  1.159,                0.53647,                 1.0069,             0.00084368,             0.00084368,             0.00084368
                    294,                 0.3862,                0.33191,                0.76183,                0.99137,                      1,                  0.995,                 0.6961,                 1.1531,                0.52755,                0.99718,             0.00083972,             0.00083972,             0.00083972
                    295,                0.43132,                0.32842,                0.79107,                0.99137,                      1,                  0.995,                 0.6961,                 1.1531,                0.52755,                0.99718,             0.00083576,             0.00083576,             0.00083576
                    296,                 0.4265,                0.30034,                0.81433,                0.99149,                      1,                  0.995,                0.69893,                 1.1104,                 0.5246,                0.98553,              0.0008318,              0.0008318,              0.0008318
                    297,                0.41261,                0.30532,                0.83059,                0.99204,                      1,                  0.995,                0.73166,                 1.0762,                 0.4861,                0.98797,             0.00082784,             0.00082784,             0.00082784
                    298,                0.43164,                0.31974,                0.81779,                0.99204,                      1,                  0.995,                0.73166,                 1.0762,                 0.4861,                0.98797,             0.00082388,             0.00082388,             0.00082388
                    299,                 0.4122,                0.32643,                0.79616,                0.99212,                      1,                  0.995,                0.71387,                 1.0852,                0.47118,                0.99995,             0.00081992,             0.00081992,             0.00081992
                    300,                0.47693,                0.35601,                0.82755,                0.99193,                      1,                  0.995,                0.70992,                 1.0702,                0.46182,                0.99825,             0.00081596,             0.00081596,             0.00081596
                    301,                0.40768,                0.31309,                0.80547,                0.99193,                      1,                  0.995,                0.70992,                 1.0702,                0.46182,                0.99825,               0.000812,               0.000812,               0.000812
                    302,                0.39475,                0.31332,                0.78006,                0.99187,                      1,                  0.995,                0.72967,                 1.0414,                 0.4587,                0.97757,             0.00080804,             0.00080804,             0.00080804
                    303,                0.40488,                0.29987,                0.82977,                0.99159,                      1,                  0.995,                0.74352,                 1.0355,                0.45695,                0.95855,             0.00080408,             0.00080408,             0.00080408
                    304,                0.45536,                0.35426,                0.78321,                0.99159,                      1,                  0.995,                0.74352,                 1.0355,                0.45695,                0.95855,             0.00080012,             0.00080012,             0.00080012
                    305,                0.48648,                0.35633,                0.81525,                0.99135,                      1,                  0.995,                0.72239,                 1.0388,                0.47328,                0.95576,             0.00079616,             0.00079616,             0.00079616
                    306,                0.45308,                0.39026,                 0.7565,                0.99103,                      1,                  0.995,                0.72206,                 1.0589,                0.48843,                0.96535,              0.0007922,              0.0007922,              0.0007922
                    307,                0.45987,                0.36111,                0.79573,                0.99103,                      1,                  0.995,                0.72206,                 1.0589,                0.48843,                0.96535,             0.00078824,             0.00078824,             0.00078824
                    308,                0.44199,                0.32363,                0.81382,                0.99115,                      1,                  0.995,                0.72206,                 1.1062,                0.50185,                0.98387,             0.00078428,             0.00078428,             0.00078428
                    309,                0.50963,                0.34025,                   0.84,                0.99126,                      1,                  0.995,                0.70946,                 1.1268,                0.51508,                0.99262,             0.00078032,             0.00078032,             0.00078032
                    310,                0.51817,                0.35975,                0.77446,                0.99126,                      1,                  0.995,                0.70946,                 1.1268,                0.51508,                0.99262,             0.00077636,             0.00077636,             0.00077636
                    311,                0.41616,                0.33066,                0.80931,                0.99148,                      1,                  0.995,                0.73676,                 1.1015,                0.51505,                0.98021,              0.0007724,              0.0007724,              0.0007724
                    312,                0.39854,                0.32231,                0.77456,                0.99171,                      1,                  0.995,                0.74644,                 1.0325,                0.47869,                 0.9638,             0.00076844,             0.00076844,             0.00076844
                    313,                0.40803,                0.31874,                 0.8369,                0.99171,                      1,                  0.995,                0.74644,                 1.0325,                0.47869,                 0.9638,             0.00076448,             0.00076448,             0.00076448
                    314,                0.44187,                0.33103,                0.82123,                0.99174,                      1,                  0.995,                0.76339,                0.99831,                0.47281,                0.95881,             0.00076052,             0.00076052,             0.00076052
                    315,                0.43509,                0.31425,                0.79141,                0.99176,                      1,                  0.995,                 0.7536,                0.98313,                0.48595,                0.96263,             0.00075656,             0.00075656,             0.00075656
                    316,                0.40019,                0.29813,                0.80371,                0.99176,                      1,                  0.995,                 0.7536,                0.98313,                0.48595,                0.96263,              0.0007526,              0.0007526,              0.0007526
                    317,                0.43276,                0.30497,                0.78442,                0.99173,                      1,                  0.995,                 0.7496,                 1.0018,                0.48611,                0.97112,             0.00074864,             0.00074864,             0.00074864
                    318,                0.41875,                 0.3157,                0.81637,                0.99184,                      1,                  0.995,                0.74798,                 1.0521,                0.48664,                0.97665,             0.00074468,             0.00074468,             0.00074468
