                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.83634,                0.72652,                0.94579,                 0.9703,                      1,                  0.995,                  0.796,                0.56303,                0.62421,                0.71429,              0.0013941,              0.0013941,              0.0013941
                    155,                0.85898,                0.72983,                0.97133,                 0.9703,                      1,                  0.995,                  0.796,                0.56303,                0.62421,                0.71429,              0.0013902,              0.0013902,              0.0013902
                    156,                0.76818,                 0.7115,                0.90751,                0.97119,                      1,                  0.995,                 0.8955,                0.59399,                0.55996,                0.72444,              0.0013862,              0.0013862,              0.0013862
                    157,                0.79426,                0.68407,                0.93622,                0.97119,                      1,                  0.995,                 0.8955,                0.59399,                0.55996,                0.72444,              0.0013822,              0.0013822,              0.0013822
                    158,                0.90936,                 0.7963,                0.97721,                0.97119,                      1,                  0.995,                 0.8955,                0.59399,                0.55996,                0.72444,              0.0013783,              0.0013783,              0.0013783
                    159,                0.81148,                0.67816,                0.88873,                0.97049,                      1,                  0.995,                 0.8955,                0.57541,                0.51145,                0.71598,              0.0013743,              0.0013743,              0.0013743
                    160,                0.77574,                0.67752,                0.92632,                0.97049,                      1,                  0.995,                 0.8955,                0.57541,                0.51145,                0.71598,              0.0013704,              0.0013704,              0.0013704
                    161,                0.87784,                0.79987,                0.97788,                0.97049,                      1,                  0.995,                 0.8955,                0.57541,                0.51145,                0.71598,              0.0013664,              0.0013664,              0.0013664
                    162,                0.77098,                0.78922,                0.93045,                0.96664,                      1,                  0.995,                 0.8955,                0.49203,                 0.5529,                0.70368,              0.0013624,              0.0013624,              0.0013624
                    163,                0.76729,                0.70157,                0.92362,                0.96664,                      1,                  0.995,                 0.8955,                0.49203,                 0.5529,                0.70368,              0.0013585,              0.0013585,              0.0013585
                    164,                0.81242,                0.79415,                0.91238,                0.96664,                      1,                  0.995,                 0.8955,                0.49203,                 0.5529,                0.70368,              0.0013545,              0.0013545,              0.0013545
                    165,                0.69786,                0.69392,                0.87653,                0.96917,                      1,                  0.995,                 0.8955,                0.53561,                0.56383,                 0.7079,              0.0013506,              0.0013506,              0.0013506
                    166,                0.88555,                0.78268,                 1.0167,                0.96917,                      1,                  0.995,                 0.8955,                0.53561,                0.56383,                 0.7079,              0.0013466,              0.0013466,              0.0013466
                    167,                0.83608,                0.72089,                0.97699,                0.96917,                      1,                  0.995,                 0.8955,                0.53561,                0.56383,                 0.7079,              0.0013426,              0.0013426,              0.0013426
                    168,                0.89242,                0.77816,                0.97359,                0.97073,                      1,                  0.995,                 0.8955,                0.73597,                0.57103,                0.75852,              0.0013387,              0.0013387,              0.0013387
                    169,                 0.7342,                0.69345,                0.90731,                0.97073,                      1,                  0.995,                 0.8955,                0.73597,                0.57103,                0.75852,              0.0013347,              0.0013347,              0.0013347
                    170,                0.70807,                0.76167,                0.97255,                0.97073,                      1,                  0.995,                 0.8955,                0.73597,                0.57103,                0.75852,              0.0013308,              0.0013308,              0.0013308
                    171,                 0.8372,                0.79637,                0.97865,                0.97169,                      1,                  0.995,                  0.796,                0.91179,                0.74675,                 0.8264,              0.0013268,              0.0013268,              0.0013268
                    172,                0.74671,                0.67967,                0.90174,                0.97169,                      1,                  0.995,                  0.796,                0.91179,                0.74675,                 0.8264,              0.0013228,              0.0013228,              0.0013228
                    173,                0.68672,                0.64409,                0.87568,                0.97169,                      1,                  0.995,                  0.796,                0.91179,                0.74675,                 0.8264,              0.0013189,              0.0013189,              0.0013189
                    174,                0.92594,                0.85298,                0.97616,                0.96893,                      1,                  0.995,                  0.796,                0.85733,                0.74841,                  0.811,              0.0013149,              0.0013149,              0.0013149
                    175,                 0.7638,                0.74573,                 0.9743,                0.96893,                      1,                  0.995,                  0.796,                0.85733,                0.74841,                  0.811,               0.001311,               0.001311,               0.001311
                    176,                0.97231,                 0.8269,                 1.0514,                0.96893,                      1,                  0.995,                  0.796,                0.85733,                0.74841,                  0.811,               0.001307,               0.001307,               0.001307
                    177,                0.72015,                0.70688,                  0.937,                0.97064,                      1,                  0.995,                 0.8955,                0.58678,                0.56145,                0.73521,               0.001303,               0.001303,               0.001303
                    178,                0.65916,                0.65293,                0.89571,                0.97064,                      1,                  0.995,                 0.8955,                0.58678,                0.56145,                0.73521,              0.0012991,              0.0012991,              0.0012991
                    179,                0.85849,                0.69179,                0.94333,                0.97064,                      1,                  0.995,                 0.8955,                0.58678,                0.56145,                0.73521,              0.0012951,              0.0012951,              0.0012951
                    180,                0.75487,                0.67074,                0.92916,                0.97225,                      1,                  0.995,                 0.8955,                0.46791,                0.54722,                0.69572,              0.0012912,              0.0012912,              0.0012912
                    181,                0.74135,                0.66361,                0.93337,                0.97225,                      1,                  0.995,                 0.8955,                0.46791,                0.54722,                0.69572,              0.0012872,              0.0012872,              0.0012872
                    182,                0.75109,                0.65978,                0.93643,                0.97225,                      1,                  0.995,                 0.8955,                0.46791,                0.54722,                0.69572,              0.0012832,              0.0012832,              0.0012832
                    183,                0.76305,                0.66533,                0.93995,                0.97148,                      1,                  0.995,                 0.8955,                0.58413,                0.60451,                 0.7124,              0.0012793,              0.0012793,              0.0012793
                    184,                0.70956,                0.67682,                0.90036,                0.97148,                      1,                  0.995,                 0.8955,                0.58413,                0.60451,                 0.7124,              0.0012753,              0.0012753,              0.0012753
                    185,                0.88221,                0.81306,                0.96529,                0.97148,                      1,                  0.995,                 0.8955,                0.58413,                0.60451,                 0.7124,              0.0012714,              0.0012714,              0.0012714
                    186,                0.79206,                0.70941,                0.97646,                0.97072,                      1,                  0.995,                  0.796,                0.85327,                0.65544,                0.79029,              0.0012674,              0.0012674,              0.0012674
                    187,                0.71594,                0.73891,                0.96564,                0.97072,                      1,                  0.995,                  0.796,                0.85327,                0.65544,                0.79029,              0.0012634,              0.0012634,              0.0012634
                    188,                  0.791,                0.67651,                0.83988,                0.97072,                      1,                  0.995,                  0.796,                0.85327,                0.65544,                0.79029,              0.0012595,              0.0012595,              0.0012595
                    189,                0.83894,                 0.7438,                 0.9433,                0.97014,                      1,                  0.995,                  0.796,                0.83331,                 0.5788,                0.79999,              0.0012555,              0.0012555,              0.0012555
                    190,                0.83084,                0.72801,                0.94661,                0.97014,                      1,                  0.995,                  0.796,                0.83331,                 0.5788,                0.79999,              0.0012516,              0.0012516,              0.0012516
                    191,                0.66773,                0.59793,                0.90013,                0.97014,                      1,                  0.995,                  0.796,                0.83331,                 0.5788,                0.79999,              0.0012476,              0.0012476,              0.0012476
                    192,                0.92101,                0.75904,                 1.0266,                0.96961,                      1,                  0.995,                 0.8955,                0.61388,                0.50093,                0.74188,              0.0012436,              0.0012436,              0.0012436
                    193,                0.74355,                0.61548,                0.91907,                0.96961,                      1,                  0.995,                 0.8955,                0.61388,                0.50093,                0.74188,              0.0012397,              0.0012397,              0.0012397
                    194,                0.67796,                0.62677,                0.91476,                0.96961,                      1,                  0.995,                 0.8955,                0.61388,                0.50093,                0.74188,              0.0012357,              0.0012357,              0.0012357
                    195,                0.80985,                0.69442,                0.95149,                 0.9694,                      1,                  0.995,                  0.995,                 0.4622,                0.58464,                0.69634,              0.0012318,              0.0012318,              0.0012318
                    196,                0.85902,                0.68046,                0.95513,                 0.9694,                      1,                  0.995,                  0.995,                 0.4622,                0.58464,                0.69634,              0.0012278,              0.0012278,              0.0012278
                    197,                 0.7778,                0.68102,                0.92508,                 0.9694,                      1,                  0.995,                  0.995,                 0.4622,                0.58464,                0.69634,              0.0012238,              0.0012238,              0.0012238
                    198,                0.70269,                0.66425,                0.95491,                0.97146,                      1,                  0.995,                 0.8955,                0.47704,                0.57859,                0.69384,              0.0012199,              0.0012199,              0.0012199
                    199,                0.77963,                0.70198,                0.94609,                0.97146,                      1,                  0.995,                 0.8955,                0.47704,                0.57859,                0.69384,              0.0012159,              0.0012159,              0.0012159
                    200,                0.69821,                0.62229,                0.93539,                0.97146,                      1,                  0.995,                 0.8955,                0.47704,                0.57859,                0.69384,               0.001212,               0.001212,               0.001212
                    201,                 0.6969,                0.65914,                0.92241,                  0.971,                      1,                  0.995,                 0.8955,                0.58375,                0.62598,                  0.709,               0.001208,               0.001208,               0.001208
                    202,                0.79758,                0.62818,                0.97292,                  0.971,                      1,                  0.995,                 0.8955,                0.58375,                0.62598,                  0.709,               0.001204,               0.001204,               0.001204
                    203,                0.69696,                0.64905,                0.96025,                  0.971,                      1,                  0.995,                 0.8955,                0.58375,                0.62598,                  0.709,              0.0012001,              0.0012001,              0.0012001
                    204,                0.62993,                0.57105,                0.86143,                0.96995,                      1,                  0.995,                 0.8955,                0.63335,                 0.5772,                0.71478,              0.0011961,              0.0011961,              0.0011961
                    205,                0.78552,                0.67196,                0.96852,                0.96995,                      1,                  0.995,                 0.8955,                0.63335,                 0.5772,                0.71478,              0.0011922,              0.0011922,              0.0011922
                    206,                0.68966,                0.55538,                0.89256,                0.96995,                      1,                  0.995,                 0.8955,                0.63335,                 0.5772,                0.71478,              0.0011882,              0.0011882,              0.0011882
                    207,                0.74363,                0.65671,                0.91651,                 0.9703,                      1,                  0.995,                 0.8955,                 0.5556,                0.52258,                0.69887,              0.0011842,              0.0011842,              0.0011842
                    208,                0.80826,                0.70699,                0.97775,                 0.9703,                      1,                  0.995,                 0.8955,                 0.5556,                0.52258,                0.69887,              0.0011803,              0.0011803,              0.0011803
                    209,                0.76638,                 0.6483,                 0.9188,                 0.9703,                      1,                  0.995,                 0.8955,                 0.5556,                0.52258,                0.69887,              0.0011763,              0.0011763,              0.0011763
                    210,                0.80623,                0.67453,                0.95181,                0.97082,                      1,                  0.995,                  0.995,                0.43046,                0.55938,                0.67705,              0.0011724,              0.0011724,              0.0011724
                    211,                0.68713,                0.67963,                0.88961,                0.97082,                      1,                  0.995,                  0.995,                0.43046,                0.55938,                0.67705,              0.0011684,              0.0011684,              0.0011684
                    212,                0.68296,                0.65303,                0.93996,                0.97082,                      1,                  0.995,                  0.995,                0.43046,                0.55938,                0.67705,              0.0011644,              0.0011644,              0.0011644
                    213,                0.77143,                0.67061,                0.90479,                0.97209,                      1,                  0.995,                  0.995,                0.51078,                0.51899,                0.68936,              0.0011605,              0.0011605,              0.0011605
                    214,                 0.7646,                0.64395,                0.88836,                0.97209,                      1,                  0.995,                  0.995,                0.51078,                0.51899,                0.68936,              0.0011565,              0.0011565,              0.0011565
                    215,                0.79337,                0.65007,                0.92003,                0.97209,                      1,                  0.995,                  0.995,                0.51078,                0.51899,                0.68936,              0.0011526,              0.0011526,              0.0011526
                    216,                0.77442,                0.64234,                0.93115,                0.97219,                      1,                  0.995,                  0.995,                0.38554,                0.51127,                0.68288,              0.0011486,              0.0011486,              0.0011486
                    217,                0.68965,                0.62023,                0.94142,                0.97219,                      1,                  0.995,                  0.995,                0.38554,                0.51127,                0.68288,              0.0011446,              0.0011446,              0.0011446
                    218,                0.62156,                0.59583,                0.87741,                0.97219,                      1,                  0.995,                  0.995,                0.38554,                0.51127,                0.68288,              0.0011407,              0.0011407,              0.0011407
                    219,                0.92323,                0.80974,                  1.021,                0.97218,                      1,                  0.995,                 0.8955,                0.46975,                0.49215,                0.68791,              0.0011367,              0.0011367,              0.0011367
                    220,                0.71354,                0.60074,                0.91531,                0.97218,                      1,                  0.995,                 0.8955,                0.46975,                0.49215,                0.68791,              0.0011328,              0.0011328,              0.0011328
                    221,                0.71854,                0.60153,                0.92111,                0.97218,                      1,                  0.995,                 0.8955,                0.46975,                0.49215,                0.68791,              0.0011288,              0.0011288,              0.0011288
                    222,                0.73945,                0.61893,                0.90063,                0.97111,                      1,                  0.995,                 0.8955,                0.60349,                0.55872,                0.71074,              0.0011248,              0.0011248,              0.0011248
                    223,                 0.7344,                0.58378,                0.95003,                0.97111,                      1,                  0.995,                 0.8955,                0.60349,                0.55872,                0.71074,              0.0011209,              0.0011209,              0.0011209
                    224,                0.76173,                0.64821,                0.91227,                0.97111,                      1,                  0.995,                 0.8955,                0.60349,                0.55872,                0.71074,              0.0011169,              0.0011169,              0.0011169
                    225,                0.74647,                0.67906,                 0.9037,                0.96983,                      1,                  0.995,                 0.8955,                0.62887,                0.61297,                0.73404,               0.001113,               0.001113,               0.001113
                    226,                0.71386,                  0.575,                0.88409,                0.96983,                      1,                  0.995,                 0.8955,                0.62887,                0.61297,                0.73404,               0.001109,               0.001109,               0.001109
                    227,                0.67787,                 0.5789,                0.88066,                0.96983,                      1,                  0.995,                 0.8955,                0.62887,                0.61297,                0.73404,               0.001105,               0.001105,               0.001105
                    228,                0.67966,                0.57165,                0.88542,                0.96766,                      1,                  0.995,                  0.796,                0.70889,                0.68868,                0.75257,              0.0011011,              0.0011011,              0.0011011
                    229,                 0.6623,                 0.6022,                0.89934,                0.96766,                      1,                  0.995,                  0.796,                0.70889,                0.68868,                0.75257,              0.0010971,              0.0010971,              0.0010971
                    230,                0.69335,                0.61423,                0.91707,                0.96766,                      1,                  0.995,                  0.796,                0.70889,                0.68868,                0.75257,              0.0010932,              0.0010932,              0.0010932
                    231,                0.68978,                0.67075,                 0.8923,                0.96898,                      1,                  0.995,                  0.796,                0.76414,                0.69141,                0.76107,              0.0010892,              0.0010892,              0.0010892
                    232,                0.66128,                0.60486,                0.92007,                0.96898,                      1,                  0.995,                  0.796,                0.76414,                0.69141,                0.76107,              0.0010852,              0.0010852,              0.0010852
                    233,                0.61246,                0.57179,                0.90803,                0.96898,                      1,                  0.995,                  0.796,                0.76414,                0.69141,                0.76107,              0.0010813,              0.0010813,              0.0010813
                    234,                0.64943,                0.54625,                0.89051,                 0.9696,                      1,                  0.995,                  0.796,                0.73291,                0.64762,                0.75998,              0.0010773,              0.0010773,              0.0010773
                    235,                0.62617,                0.59489,                0.95861,                 0.9696,                      1,                  0.995,                  0.796,                0.73291,                0.64762,                0.75998,              0.0010734,              0.0010734,              0.0010734
                    236,                0.74851,                0.66103,                0.91358,                 0.9696,                      1,                  0.995,                  0.796,                0.73291,                0.64762,                0.75998,              0.0010694,              0.0010694,              0.0010694
                    237,                0.59932,                0.59343,                0.89854,                0.97021,                      1,                  0.995,                 0.8955,                0.68166,                0.60879,                0.74563,              0.0010654,              0.0010654,              0.0010654
                    238,                0.61495,                0.55725,                0.95062,                0.97021,                      1,                  0.995,                 0.8955,                0.68166,                0.60879,                0.74563,              0.0010615,              0.0010615,              0.0010615
                    239,                0.72392,                0.61332,                0.92075,                0.97021,                      1,                  0.995,                 0.8955,                0.68166,                0.60879,                0.74563,              0.0010575,              0.0010575,              0.0010575
                    240,                0.78904,                0.60987,                0.96632,                0.97064,                      1,                  0.995,                 0.8955,                0.58681,                0.52836,                0.71585,              0.0010536,              0.0010536,              0.0010536
                    241,                0.62196,                 0.6148,                0.85043,                0.97064,                      1,                  0.995,                 0.8955,                0.58681,                0.52836,                0.71585,              0.0010496,              0.0010496,              0.0010496
                    242,                0.64888,                0.55074,                0.87661,                0.97064,                      1,                  0.995,                 0.8955,                0.58681,                0.52836,                0.71585,              0.0010456,              0.0010456,              0.0010456
                    243,                0.73558,                0.60754,                0.93944,                0.97023,                      1,                  0.995,                 0.8955,                0.50231,                0.49662,                0.68539,              0.0010417,              0.0010417,              0.0010417
                    244,                0.66389,                0.55658,                0.91623,                0.97023,                      1,                  0.995,                 0.8955,                0.50231,                0.49662,                0.68539,              0.0010377,              0.0010377,              0.0010377
                    245,                0.60213,                0.59867,                0.89943,                0.97023,                      1,                  0.995,                 0.8955,                0.50231,                0.49662,                0.68539,              0.0010338,              0.0010338,              0.0010338
                    246,                0.75886,                0.63111,                0.93291,                 0.9702,                      1,                  0.995,                 0.8955,                0.39874,                0.45955,                0.67426,              0.0010298,              0.0010298,              0.0010298
                    247,                0.63363,                0.62499,                0.88077,                 0.9702,                      1,                  0.995,                 0.8955,                0.39874,                0.45955,                0.67426,              0.0010258,              0.0010258,              0.0010258
                    248,                0.66155,                0.57548,                0.93338,                 0.9702,                      1,                  0.995,                 0.8955,                0.39874,                0.45955,                0.67426,              0.0010219,              0.0010219,              0.0010219
                    249,                0.71746,                0.59486,                0.88063,                0.97029,                      1,                  0.995,                 0.8955,                0.36615,                0.47966,                0.67387,              0.0010179,              0.0010179,              0.0010179
                    250,                0.75191,                0.62228,                0.92351,                0.97029,                      1,                  0.995,                 0.8955,                0.36615,                0.47966,                0.67387,               0.001014,               0.001014,               0.001014
                    251,                0.59385,                0.50304,                0.88267,                0.97029,                      1,                  0.995,                 0.8955,                0.36615,                0.47966,                0.67387,                0.00101,                0.00101,                0.00101
                    252,                0.58021,                0.59604,                0.91799,                0.97099,                      1,                  0.995,                 0.8955,                 0.3792,                0.47108,                0.67657,               0.001006,               0.001006,               0.001006
                    253,                0.62851,                0.54213,                 0.8628,                0.97099,                      1,                  0.995,                 0.8955,                 0.3792,                0.47108,                0.67657,              0.0010021,              0.0010021,              0.0010021
                    254,                0.57561,                0.51905,                0.93299,                0.97099,                      1,                  0.995,                 0.8955,                 0.3792,                0.47108,                0.67657,             0.00099812,             0.00099812,             0.00099812
                    255,                0.54496,                0.54872,                0.86029,                0.97242,                      1,                  0.995,                  0.995,                0.40257,                 0.4608,                0.67849,             0.00099416,             0.00099416,             0.00099416
                    256,                0.65501,                0.54956,                0.89796,                0.97242,                      1,                  0.995,                  0.995,                0.40257,                 0.4608,                0.67849,              0.0009902,              0.0009902,              0.0009902
                    257,                  0.678,                0.52886,                0.92003,                0.97242,                      1,                  0.995,                  0.995,                0.40257,                 0.4608,                0.67849,             0.00098624,             0.00098624,             0.00098624
                    258,                0.62763,                 0.5294,                0.85997,                0.97285,                      1,                  0.995,                 0.8955,                0.41664,                 0.4262,                0.67744,             0.00098228,             0.00098228,             0.00098228
                    259,                0.57591,                0.50169,                0.85875,                0.97285,                      1,                  0.995,                 0.8955,                0.41664,                 0.4262,                0.67744,             0.00097832,             0.00097832,             0.00097832
                    260,                 0.6341,                0.54829,                0.86232,                0.97285,                      1,                  0.995,                 0.8955,                0.41664,                 0.4262,                0.67744,             0.00097436,             0.00097436,             0.00097436
                    261,                0.61287,                0.53304,                0.90488,                0.97278,                      1,                  0.995,                 0.8955,                0.34471,                0.38383,                0.66279,              0.0009704,              0.0009704,              0.0009704
                    262,                0.59308,                0.56767,                0.93373,                0.97278,                      1,                  0.995,                 0.8955,                0.34471,                0.38383,                0.66279,             0.00096644,             0.00096644,             0.00096644
                    263,                0.64709,                0.55547,                0.88924,                0.97278,                      1,                  0.995,                 0.8955,                0.34471,                0.38383,                0.66279,             0.00096248,             0.00096248,             0.00096248
                    264,                0.57903,                0.49857,                  0.874,                0.97242,                      1,                  0.995,                  0.995,                0.29785,                0.46934,                0.65258,             0.00095852,             0.00095852,             0.00095852
                    265,                0.66388,                0.55773,                0.89429,                0.97242,                      1,                  0.995,                  0.995,                0.29785,                0.46934,                0.65258,             0.00095456,             0.00095456,             0.00095456
                    266,                0.72029,                 0.6124,                0.98092,                0.97242,                      1,                  0.995,                  0.995,                0.29785,                0.46934,                0.65258,              0.0009506,              0.0009506,              0.0009506
                    267,                0.59928,                0.52968,                  0.884,                0.97251,                      1,                  0.995,                  0.995,                0.27119,                0.46926,                0.65279,             0.00094664,             0.00094664,             0.00094664
                    268,                0.68011,                0.53697,                0.91602,                0.97251,                      1,                  0.995,                  0.995,                0.27119,                0.46926,                0.65279,             0.00094268,             0.00094268,             0.00094268
                    269,                0.64926,                0.49826,                0.89077,                0.97251,                      1,                  0.995,                  0.995,                0.27119,                0.46926,                0.65279,             0.00093872,             0.00093872,             0.00093872
                    270,                 0.6413,                0.55376,                0.91024,                 0.9721,                      1,                  0.995,                  0.995,                0.30658,                0.43563,                0.65625,             0.00093476,             0.00093476,             0.00093476
                    271,                0.58556,                0.49573,                0.87754,                 0.9721,                      1,                  0.995,                  0.995,                0.30658,                0.43563,                0.65625,              0.0009308,              0.0009308,              0.0009308
                    272,                0.67545,                 0.5085,                0.89493,                 0.9721,                      1,                  0.995,                  0.995,                0.30658,                0.43563,                0.65625,             0.00092684,             0.00092684,             0.00092684
                    273,                0.50989,                0.48065,                0.86704,                0.97221,                      1,                  0.995,                  0.995,                0.30125,                0.44385,                 0.6585,             0.00092288,             0.00092288,             0.00092288
                    274,                0.59219,                0.53324,                0.90891,                0.97221,                      1,                  0.995,                  0.995,                0.30125,                0.44385,                 0.6585,             0.00091892,             0.00091892,             0.00091892
                    275,                0.60124,                0.50376,                0.88827,                0.97221,                      1,                  0.995,                  0.995,                0.30125,                0.44385,                 0.6585,             0.00091496,             0.00091496,             0.00091496
                    276,                0.60459,                0.52775,                 0.9178,                0.97253,                      1,                  0.995,                  0.995,                0.29258,                0.46136,                0.65952,               0.000911,               0.000911,               0.000911
                    277,                0.64955,                0.55789,                0.90949,                0.97253,                      1,                  0.995,                  0.995,                0.29258,                0.46136,                0.65952,             0.00090704,             0.00090704,             0.00090704
                    278,                0.65954,                0.52791,                0.89876,                0.97253,                      1,                  0.995,                  0.995,                0.29258,                0.46136,                0.65952,             0.00090308,             0.00090308,             0.00090308
                    279,                0.60012,                 0.5524,                0.88216,                0.97334,                      1,                  0.995,                  0.995,                 0.3681,                0.41677,                0.66758,             0.00089912,             0.00089912,             0.00089912
                    280,                0.50659,                0.46428,                0.87127,                0.97334,                      1,                  0.995,                  0.995,                 0.3681,                0.41677,                0.66758,             0.00089516,             0.00089516,             0.00089516
                    281,                 0.5473,                0.50802,                0.83572,                0.97334,                      1,                  0.995,                  0.995,                 0.3681,                0.41677,                0.66758,              0.0008912,              0.0008912,              0.0008912
                    282,                0.64961,                0.49741,                 0.8831,                0.97404,                      1,                  0.995,                  0.995,                0.41485,                 0.4258,                0.67734,             0.00088724,             0.00088724,             0.00088724
                    283,                0.63138,                0.57642,                0.89317,                0.97404,                      1,                  0.995,                  0.995,                0.41485,                 0.4258,                0.67734,             0.00088328,             0.00088328,             0.00088328
                    284,                0.54588,                0.49825,                0.88048,                0.97404,                      1,                  0.995,                  0.995,                0.41485,                 0.4258,                0.67734,             0.00087932,             0.00087932,             0.00087932
                    285,                0.62249,                0.51611,                0.86691,                0.97394,                      1,                  0.995,                  0.995,                0.38669,                0.39911,                0.68575,             0.00087536,             0.00087536,             0.00087536
                    286,                0.60804,                0.51149,                 0.8943,                0.97394,                      1,                  0.995,                  0.995,                0.38669,                0.39911,                0.68575,              0.0008714,              0.0008714,              0.0008714
                    287,                0.56162,                 0.4816,                0.84614,                0.97394,                      1,                  0.995,                  0.995,                0.38669,                0.39911,                0.68575,             0.00086744,             0.00086744,             0.00086744
                    288,                0.59729,                0.52483,                0.90389,                0.97364,                      1,                  0.995,                 0.8955,                0.40321,                0.40972,                0.69909,             0.00086348,             0.00086348,             0.00086348
                    289,                0.66691,                0.55237,                0.90546,                0.97364,                      1,                  0.995,                 0.8955,                0.40321,                0.40972,                0.69909,             0.00085952,             0.00085952,             0.00085952
                    290,                0.59643,                0.51127,                0.90855,                0.97364,                      1,                  0.995,                 0.8955,                0.40321,                0.40972,                0.69909,             0.00085556,             0.00085556,             0.00085556
                    291,                0.59955,                0.51682,                0.90607,                 0.9736,                      1,                  0.995,                 0.8955,                0.43678,                0.45071,                0.72199,              0.0008516,              0.0008516,              0.0008516
                    292,                0.51576,                0.45202,                0.84783,                 0.9736,                      1,                  0.995,                 0.8955,                0.43678,                0.45071,                0.72199,             0.00084764,             0.00084764,             0.00084764
                    293,                0.46598,                0.44772,                0.86088,                 0.9736,                      1,                  0.995,                 0.8955,                0.43678,                0.45071,                0.72199,             0.00084368,             0.00084368,             0.00084368
                    294,                0.60422,                0.54234,                0.88832,                0.97356,                      1,                  0.995,                 0.8955,                0.40548,                0.45874,                0.70762,             0.00083972,             0.00083972,             0.00083972
                    295,                0.60054,                0.55118,                0.89979,                0.97356,                      1,                  0.995,                 0.8955,                0.40548,                0.45874,                0.70762,             0.00083576,             0.00083576,             0.00083576
                    296,                0.52129,                0.47965,                0.88239,                0.97356,                      1,                  0.995,                 0.8955,                0.40548,                0.45874,                0.70762,              0.0008318,              0.0008318,              0.0008318
                    297,                0.62322,                0.51932,                0.89651,                 0.9732,                      1,                  0.995,                 0.8955,                0.41575,                0.40658,                0.69789,             0.00082784,             0.00082784,             0.00082784
                    298,                0.54228,                0.50433,                0.88413,                 0.9732,                      1,                  0.995,                 0.8955,                0.41575,                0.40658,                0.69789,             0.00082388,             0.00082388,             0.00082388
                    299,                0.53474,                 0.4633,                0.82452,                 0.9732,                      1,                  0.995,                 0.8955,                0.41575,                0.40658,                0.69789,             0.00081992,             0.00081992,             0.00081992
                    300,                0.63562,                0.53482,                   0.93,                0.97315,                      1,                  0.995,                 0.8955,                0.47706,                0.43674,                0.70464,             0.00081596,             0.00081596,             0.00081596
                    301,                0.67171,                0.56547,                0.90516,                0.97315,                      1,                  0.995,                 0.8955,                0.47706,                0.43674,                0.70464,               0.000812,               0.000812,               0.000812
                    302,                0.54898,                0.46735,                0.83819,                0.97315,                      1,                  0.995,                 0.8955,                0.47706,                0.43674,                0.70464,             0.00080804,             0.00080804,             0.00080804
                    303,                0.59324,                0.57388,                 0.8834,                0.97318,                      1,                  0.995,                 0.8955,                 0.5467,                0.43914,                0.73185,             0.00080408,             0.00080408,             0.00080408
                    304,                0.72093,                0.55296,                0.93645,                0.97318,                      1,                  0.995,                 0.8955,                 0.5467,                0.43914,                0.73185,             0.00080012,             0.00080012,             0.00080012
                    305,                0.53726,                0.52247,                0.88637,                0.97318,                      1,                  0.995,                 0.8955,                 0.5467,                0.43914,                0.73185,             0.00079616,             0.00079616,             0.00079616
                    306,                0.63782,                0.50299,                0.94188,                 0.9731,                      1,                  0.995,                 0.8955,                0.56578,                0.44891,                0.74779,              0.0007922,              0.0007922,              0.0007922
                    307,                0.51805,                0.51143,                0.90225,                 0.9731,                      1,                  0.995,                 0.8955,                0.56578,                0.44891,                0.74779,             0.00078824,             0.00078824,             0.00078824
                    308,                0.51571,                0.47465,                0.88441,                 0.9731,                      1,                  0.995,                 0.8955,                0.56578,                0.44891,                0.74779,             0.00078428,             0.00078428,             0.00078428
                    309,                0.59656,                0.46782,                0.84853,                0.97288,                      1,                  0.995,                 0.8955,                 0.5429,                0.48073,                0.74454,             0.00078032,             0.00078032,             0.00078032
                    310,                0.61389,                0.51189,                0.93544,                0.97288,                      1,                  0.995,                 0.8955,                 0.5429,                0.48073,                0.74454,             0.00077636,             0.00077636,             0.00077636
                    311,                0.49561,                0.48404,                  0.925,                0.97288,                      1,                  0.995,                 0.8955,                 0.5429,                0.48073,                0.74454,              0.0007724,              0.0007724,              0.0007724
                    312,                0.52826,                0.49926,                0.89732,                0.97234,                      1,                  0.995,                  0.995,                0.46251,                0.50668,                0.72468,             0.00076844,             0.00076844,             0.00076844
                    313,                0.58365,                0.52055,                0.93371,                0.97234,                      1,                  0.995,                  0.995,                0.46251,                0.50668,                0.72468,             0.00076448,             0.00076448,             0.00076448
                    314,                0.58627,                 0.5068,                 0.8752,                0.97234,                      1,                  0.995,                  0.995,                0.46251,                0.50668,                0.72468,             0.00076052,             0.00076052,             0.00076052
                    315,                0.57949,                0.57797,                 0.8899,                0.97157,                      1,                  0.995,                 0.8955,                0.48219,                0.48295,                0.71612,             0.00075656,             0.00075656,             0.00075656
                    316,                0.62195,                0.53774,                0.90001,                0.97157,                      1,                  0.995,                 0.8955,                0.48219,                0.48295,                0.71612,              0.0007526,              0.0007526,              0.0007526
                    317,                0.61242,                0.48799,                0.86479,                0.97157,                      1,                  0.995,                 0.8955,                0.48219,                0.48295,                0.71612,             0.00074864,             0.00074864,             0.00074864
