                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.89376,                0.96164,                 1.0763,                  0.891,                0.76667,                0.81101,                0.62755,                 1.1072,                0.95578,                 1.3928,              0.0010102,              0.0010102,              0.0010102
                    150,                0.72083,                 0.6971,                 1.0456,                0.89521,                0.76667,                0.80746,                0.61694,                 1.1221,                0.99341,                 1.4208,              0.0010074,              0.0010074,              0.0010074
                    151,                0.64965,                0.63423,                0.96128,                0.89521,                0.76667,                0.80746,                0.61694,                 1.1221,                0.99341,                 1.4208,              0.0010046,              0.0010046,              0.0010046
                    152,                 1.0324,                0.87214,                 1.2606,                0.86682,                0.78532,                0.80207,                0.59426,                 1.0933,                 1.0097,                  1.409,              0.0010018,              0.0010018,              0.0010018
                    153,                 1.3465,                 1.6712,                 1.6064,                0.87538,                0.76991,                0.78695,                0.58057,                 1.1932,                 1.0837,                 1.4612,             0.00099893,             0.00099893,             0.00099893
                    154,                  0.716,                0.63252,                0.91941,                0.87538,                0.76991,                0.78695,                0.58057,                 1.1932,                 1.0837,                 1.4612,              0.0009961,              0.0009961,              0.0009961
                    155,                0.66141,                0.61978,                0.99242,                0.89305,                0.78492,                0.81097,                0.58589,                  1.237,                 1.1785,                  1.507,             0.00099327,             0.00099327,             0.00099327
                    156,                0.62947,                0.60758,                0.96662,                0.91019,                0.67292,                0.78684,                0.54157,                 1.4187,                 1.3299,                 1.6585,             0.00099044,             0.00099044,             0.00099044
                    157,                 1.1476,                0.90547,                  1.255,                0.91019,                0.67292,                0.78684,                0.54157,                 1.4187,                 1.3299,                 1.6585,             0.00098761,             0.00098761,             0.00098761
                    158,                0.72441,                0.75773,                0.95698,                0.91856,                    0.7,                0.74359,                0.53223,                  1.383,                 1.2923,                 1.5975,             0.00098478,             0.00098478,             0.00098478
                    159,                0.68311,                0.63824,                0.94087,                0.92635,                0.67976,                0.85207,                0.60055,                 1.2087,                 1.2259,                 1.4535,             0.00098195,             0.00098195,             0.00098195
                    160,                 0.6621,                0.60729,                0.97195,                0.92635,                0.67976,                0.85207,                0.60055,                 1.2087,                 1.2259,                 1.4535,             0.00097912,             0.00097912,             0.00097912
                    161,                0.84621,                0.69809,                 1.0703,                0.87229,                0.80665,                0.86032,                0.61219,                 1.1801,                 1.1014,                 1.3979,             0.00097629,             0.00097629,             0.00097629
                    162,                0.78575,                0.99753,                 1.0464,                0.93437,                0.72681,                0.84731,                0.63901,                 1.1361,                 1.0218,                 1.4195,             0.00097346,             0.00097346,             0.00097346
                    163,                0.67246,                0.61698,                 1.0067,                0.93437,                0.72681,                0.84731,                0.63901,                 1.1361,                 1.0218,                 1.4195,             0.00097063,             0.00097063,             0.00097063
                    164,                0.62959,                0.65332,                0.96172,                0.93638,                0.73132,                0.84417,                0.64315,                 1.1309,                 1.0324,                 1.3928,              0.0009678,              0.0009678,              0.0009678
                    165,                0.61935,                0.58846,                0.96688,                  0.977,                0.77457,                 0.8565,                0.60952,                 1.2107,                 1.1665,                 1.4946,             0.00096498,             0.00096498,             0.00096498
                    166,                0.73247,                0.64261,                0.92166,                  0.977,                0.77457,                 0.8565,                0.60952,                 1.2107,                 1.1665,                 1.4946,             0.00096215,             0.00096215,             0.00096215
                    167,                0.66604,                0.58954,                0.98552,                0.97366,                 0.8114,                0.84097,                0.55617,                 1.2717,                 1.1687,                 1.5584,             0.00095932,             0.00095932,             0.00095932
                    168,                0.85698,                0.75335,                 1.0328,                0.97291,                0.79964,                0.86666,                0.61184,                 1.2864,                 1.1486,                 1.5703,             0.00095649,             0.00095649,             0.00095649
                    169,                0.69205,                0.67049,                 1.0696,                0.97291,                0.79964,                0.86666,                0.61184,                 1.2864,                 1.1486,                 1.5703,             0.00095366,             0.00095366,             0.00095366
                    170,                0.70724,                0.62469,                0.97718,                0.94334,                 0.7828,                0.88227,                0.69401,                 1.1184,                 0.9892,                 1.4492,             0.00095083,             0.00095083,             0.00095083
                    171,                0.63083,                0.58958,                0.93437,                0.93831,                0.79529,                0.85693,                0.69175,                 1.0018,                0.94068,                 1.3441,               0.000948,               0.000948,               0.000948
                    172,                0.70562,                0.59515,                0.94906,                0.93831,                0.79529,                0.85693,                0.69175,                 1.0018,                0.94068,                 1.3441,             0.00094517,             0.00094517,             0.00094517
                    173,                0.69157,                 0.5766,                0.97454,                0.91098,                0.82472,                0.84889,                0.65204,                 1.0094,                0.97655,                 1.3142,             0.00094234,             0.00094234,             0.00094234
                    174,                0.75538,                0.61573,                0.91801,                0.98493,                0.83179,                0.86897,                0.65402,                 1.0583,                0.95128,                  1.335,             0.00093951,             0.00093951,             0.00093951
                    175,                0.74022,                0.75144,                 1.0549,                0.98493,                0.83179,                0.86897,                0.65402,                 1.0583,                0.95128,                  1.335,             0.00093668,             0.00093668,             0.00093668
                    176,                0.61495,                0.63726,                 1.0013,                0.98708,                0.83333,                0.86303,                0.64454,                 1.1389,                   0.94,                  1.393,             0.00093385,             0.00093385,             0.00093385
                    177,                0.65263,                0.63752,                0.90822,                0.97789,                 0.8194,                0.84783,                0.62224,                 1.1224,                0.98668,                 1.4111,             0.00093102,             0.00093102,             0.00093102
                    178,                0.67008,                0.63516,                 1.0124,                0.97789,                 0.8194,                0.84783,                0.62224,                 1.1224,                0.98668,                 1.4111,             0.00092819,             0.00092819,             0.00092819
                    179,                0.66544,                0.62691,                 1.0159,                0.98064,                0.79775,                 0.8429,                0.62733,                 1.1373,                 1.0197,                 1.4545,             0.00092536,             0.00092536,             0.00092536
                    180,                 1.0424,                 1.9645,                 1.3947,                0.94611,                  0.749,                0.82572,                0.58979,                 1.2036,                 1.0697,                 1.4776,             0.00092253,             0.00092253,             0.00092253
                    181,                0.62321,                0.62164,                0.91537,                0.94611,                  0.749,                0.82572,                0.58979,                 1.2036,                 1.0697,                 1.4776,              0.0009197,              0.0009197,              0.0009197
                    182,                0.60218,                 0.5984,                0.90792,                0.91928,                0.76521,                0.82109,                0.59647,                 1.1293,                  1.018,                 1.4069,             0.00091687,             0.00091687,             0.00091687
                    183,                 1.5668,                  1.356,                 1.7086,                0.93454,                0.76427,                0.82366,                0.63617,                 1.1379,                 1.0417,                 1.4054,             0.00091405,             0.00091405,             0.00091405
                    184,                0.66056,                0.57353,                0.94697,                0.93454,                0.76427,                0.82366,                0.63617,                 1.1379,                 1.0417,                 1.4054,             0.00091122,             0.00091122,             0.00091122
                    185,                0.67336,                0.69498,                 0.9095,                0.93792,                0.79768,                0.82414,                0.64905,                  1.103,                 1.0369,                 1.3835,             0.00090839,             0.00090839,             0.00090839
                    186,                0.67962,                0.74379,                0.95523,                0.93678,                0.75244,                0.81283,                0.63855,                 1.0758,                 1.0574,                 1.3646,             0.00090556,             0.00090556,             0.00090556
                    187,                0.56189,                0.57697,                0.87563,                0.93678,                0.75244,                0.81283,                0.63855,                 1.0758,                 1.0574,                 1.3646,             0.00090273,             0.00090273,             0.00090273
                    188,                0.72698,                0.68815,                0.99247,                0.92451,                0.73333,                0.75818,                0.58088,                  1.067,                 1.1669,                 1.3161,              0.0008999,              0.0008999,              0.0008999
                    189,                 0.6556,                0.58593,                0.90799,                 0.9296,                0.73333,                0.75269,                0.56089,                 1.1189,                 1.1193,                 1.3462,             0.00089707,             0.00089707,             0.00089707
                    190,                0.56089,                0.55222,                0.92258,                 0.9296,                0.73333,                0.75269,                0.56089,                 1.1189,                 1.1193,                 1.3462,             0.00089424,             0.00089424,             0.00089424
                    191,                0.66495,                0.65779,                  0.982,                0.93898,                    0.7,                0.77284,                0.57015,                 1.2907,                 1.1221,                 1.5278,             0.00089141,             0.00089141,             0.00089141
                    192,                  1.361,                 1.6503,                 1.5041,                0.89174,                    0.7,                0.78916,                0.55285,                 1.2925,                 1.1147,                 1.5027,             0.00088858,             0.00088858,             0.00088858
                    193,                 1.4183,                 1.3256,                 1.4179,                0.89174,                    0.7,                0.78916,                0.55285,                 1.2925,                 1.1147,                 1.5027,             0.00088575,             0.00088575,             0.00088575
                    194,                0.75214,                 0.8019,                0.99133,                0.86321,                 0.7566,                0.80237,                0.53988,                 1.2841,                 1.1388,                 1.4816,             0.00088292,             0.00088292,             0.00088292
                    195,                0.61591,                0.59972,                0.95811,                0.89277,                0.73333,                0.82751,                0.54804,                 1.3299,                 1.1191,                 1.5132,             0.00088009,             0.00088009,             0.00088009
                    196,                0.71069,                 0.6358,                0.95783,                0.89277,                0.73333,                0.82751,                0.54804,                 1.3299,                 1.1191,                 1.5132,             0.00087726,             0.00087726,             0.00087726
                    197,                0.71757,                0.61473,                0.94193,                0.91382,                0.73333,                0.82577,                0.56015,                 1.2886,                 1.0886,                 1.5072,             0.00087443,             0.00087443,             0.00087443
                    198,                0.66323,                0.63418,                 1.0255,                0.94532,                0.76667,                0.82663,                0.58772,                   1.24,                 1.0585,                 1.4421,              0.0008716,              0.0008716,              0.0008716
                    199,                0.71431,                0.72249,                0.99901,                0.94532,                0.76667,                0.82663,                0.58772,                   1.24,                 1.0585,                 1.4421,             0.00086877,             0.00086877,             0.00086877
                    200,                0.94305,                0.86475,                  1.164,                0.95139,                0.76667,                0.81734,                 0.5909,                 1.1899,                 1.0023,                 1.3826,             0.00086595,             0.00086595,             0.00086595
                    201,                0.59005,                0.57031,                0.92136,                0.97341,                  0.795,                 0.8353,                0.59887,                 1.2141,                0.99726,                 1.4759,             0.00086312,             0.00086312,             0.00086312
                    202,                0.58111,                0.56847,                0.95828,                0.97341,                  0.795,                 0.8353,                0.59887,                 1.2141,                0.99726,                 1.4759,             0.00086029,             0.00086029,             0.00086029
                    203,                0.60148,                0.63608,                0.96831,                0.95628,                0.80863,                0.83373,                0.61791,                 1.2294,                 1.0268,                 1.5813,             0.00085746,             0.00085746,             0.00085746
                    204,                0.81024,                0.85369,                 1.0433,                0.89863,                0.82055,                0.82424,                0.60267,                 1.2332,                0.99821,                 1.6421,             0.00085463,             0.00085463,             0.00085463
                    205,                0.76493,                 1.1695,                 1.1644,                0.89863,                0.82055,                0.82424,                0.60267,                 1.2332,                0.99821,                 1.6421,              0.0008518,              0.0008518,              0.0008518
                    206,                0.73705,                0.60845,                0.96449,                0.89815,                0.80934,                0.82361,                0.58876,                 1.2787,                 1.0758,                 1.6858,             0.00084897,             0.00084897,             0.00084897
                    207,                0.54905,                0.51652,                0.97954,                0.86245,                0.76246,                0.79531,                0.58108,                 1.2654,                 1.1001,                 1.6418,             0.00084614,             0.00084614,             0.00084614
                    208,                0.65475,                0.60408,                0.90434,                0.86245,                0.76246,                0.79531,                0.58108,                 1.2654,                 1.1001,                 1.6418,             0.00084331,             0.00084331,             0.00084331
                    209,                0.59715,                 0.6037,                 1.0198,                0.87389,                0.76667,                0.75139,                0.58398,                 1.2699,                 1.0956,                 1.6528,             0.00084048,             0.00084048,             0.00084048
                    210,                0.80152,                0.64145,                 1.0727,                0.88992,                0.76667,                0.75568,                0.58696,                 1.1732,                 1.0104,                 1.5341,             0.00083765,             0.00083765,             0.00083765
                    211,                 1.2628,                 3.0989,                 1.5178,                0.88992,                0.76667,                0.75568,                0.58696,                 1.1732,                 1.0104,                 1.5341,             0.00083482,             0.00083482,             0.00083482
                    212,                0.60967,                0.56251,                0.92617,                0.89872,                0.73658,                0.77811,                0.56177,                 1.3052,                 1.0239,                 1.6432,             0.00083199,             0.00083199,             0.00083199
                    213,                0.64869,                0.56369,                0.98679,                0.93134,                0.74811,                 0.7869,                0.53679,                 1.3737,                 1.0438,                 1.7048,             0.00082916,             0.00082916,             0.00082916
                    214,                0.75928,                 0.6343,                0.93083,                0.93134,                0.74811,                 0.7869,                0.53679,                 1.3737,                 1.0438,                 1.7048,             0.00082633,             0.00082633,             0.00082633
                    215,                0.63452,                0.54644,                0.92888,                0.93792,                0.73333,                0.79052,                0.54616,                 1.3631,                 1.0635,                 1.6879,              0.0008235,              0.0008235,              0.0008235
                    216,                 0.6499,                0.59834,                0.97725,                0.93691,                0.73333,                0.79875,                0.55696,                 1.2804,                 1.0343,                 1.6144,             0.00082067,             0.00082067,             0.00082067
                    217,                0.58142,                0.87086,                 0.9348,                0.93691,                0.73333,                0.79875,                0.55696,                 1.2804,                 1.0343,                 1.6144,             0.00081785,             0.00081785,             0.00081785
                    218,                0.65286,                0.60688,                0.92188,                0.94596,                0.76667,                0.81511,                0.57411,                 1.2016,                0.97736,                 1.5218,             0.00081502,             0.00081502,             0.00081502
                    219,                0.48655,                0.50957,                0.91748,                0.93018,                0.79287,                0.85582,                0.58997,                 1.1839,                0.99653,                 1.4806,             0.00081219,             0.00081219,             0.00081219
                    220,                0.52357,                0.53858,                0.92473,                0.93018,                0.79287,                0.85582,                0.58997,                 1.1839,                0.99653,                 1.4806,             0.00080936,             0.00080936,             0.00080936
                    221,                0.54915,                0.51776,                0.90771,                0.94844,                0.79179,                0.84827,                0.62701,                 1.1531,                 1.0171,                  1.487,             0.00080653,             0.00080653,             0.00080653
                    222,                0.57602,                0.55459,                0.91605,                0.96857,                0.71967,                0.83327,                0.64179,                 1.1566,                 1.0406,                 1.4953,              0.0008037,              0.0008037,              0.0008037
                    223,                0.61007,                0.50452,                0.89716,                0.96857,                0.71967,                0.83327,                0.64179,                 1.1566,                 1.0406,                 1.4953,             0.00080087,             0.00080087,             0.00080087
                    224,                0.55476,                 0.5175,                0.89747,                0.96956,                0.72164,                0.87101,                 0.6478,                 1.1528,                 1.0174,                 1.4716,             0.00079804,             0.00079804,             0.00079804
                    225,                0.67936,                0.59446,                  1.009,                0.97674,                0.71805,                0.89286,                0.68328,                 1.1592,                 1.0369,                 1.4606,             0.00079521,             0.00079521,             0.00079521
                    226,                0.56697,                0.50097,                0.83772,                0.97674,                0.71805,                0.89286,                0.68328,                 1.1592,                 1.0369,                 1.4606,             0.00079238,             0.00079238,             0.00079238
                    227,                0.61153,                0.50753,                 1.0112,                0.98673,                0.71411,                 0.8904,                0.70601,                 1.0896,                0.97669,                 1.4131,             0.00078955,             0.00078955,             0.00078955
                    228,                0.64228,                0.62069,                 0.9738,                0.98066,                0.71558,                 0.8697,                 0.6987,                 1.0446,                0.92418,                 1.3664,             0.00078672,             0.00078672,             0.00078672
                    229,                0.67862,                0.57062,                0.97306,                0.98066,                0.71558,                 0.8697,                 0.6987,                 1.0446,                0.92418,                 1.3664,             0.00078389,             0.00078389,             0.00078389
                    230,                0.89167,                0.88832,                 1.0445,                0.98169,                0.71381,                0.84795,                0.71621,                0.94459,                0.94042,                 1.2813,             0.00078106,             0.00078106,             0.00078106
                    231,                0.82657,                0.93859,                0.98966,                0.96522,                    0.7,                0.81003,                0.66611,                 1.0125,                 1.0392,                   1.29,             0.00077823,             0.00077823,             0.00077823
                    232,                0.64625,                0.54581,                 1.0507,                0.96522,                    0.7,                0.81003,                0.66611,                 1.0125,                 1.0392,                   1.29,              0.0007754,              0.0007754,              0.0007754
                    233,                0.52943,                0.47663,                0.90517,                0.96678,                    0.7,                0.77306,                0.59994,                 1.0551,                0.99667,                 1.3366,             0.00077257,             0.00077257,             0.00077257
                    234,                0.48455,                0.48195,                0.90724,                0.94886,                0.72639,                0.77411,                0.60382,                 1.0693,                0.98117,                 1.3627,             0.00076975,             0.00076975,             0.00076975
                    235,                0.57127,                 0.5038,                0.97804,                0.94886,                0.72639,                0.77411,                0.60382,                 1.0693,                0.98117,                 1.3627,             0.00076692,             0.00076692,             0.00076692
                    236,                 0.6459,                0.59499,                  1.025,                0.95281,                0.72767,                0.76924,                0.59606,                 1.0328,                0.94919,                 1.3453,             0.00076409,             0.00076409,             0.00076409
                    237,                 0.6131,                0.58858,                 0.9433,                0.97817,                    0.7,                0.76246,                0.60217,                 1.0899,                 1.0013,                 1.3329,             0.00076126,             0.00076126,             0.00076126
                    238,                0.62915,                0.55955,                 1.0015,                0.97817,                    0.7,                0.76246,                0.60217,                 1.0899,                 1.0013,                 1.3329,             0.00075843,             0.00075843,             0.00075843
                    239,                0.54856,                 0.5272,                0.93467,                0.97256,                    0.7,                0.75345,                0.60017,                 1.0853,                 1.0078,                 1.2976,              0.0007556,              0.0007556,              0.0007556
                    240,                0.60586,                0.56066,                0.98068,                0.96245,                    0.7,                0.75281,                0.60076,                 1.0887,                 1.0392,                 1.2922,             0.00075277,             0.00075277,             0.00075277
                    241,                0.79478,                0.61095,                 1.0217,                0.96245,                    0.7,                0.75281,                0.60076,                 1.0887,                 1.0392,                 1.2922,             0.00074994,             0.00074994,             0.00074994
                    242,                0.67325,                0.55999,                0.90948,                0.95772,                    0.7,                0.74513,                0.61165,                 1.1045,                 1.0454,                 1.3325,             0.00074711,             0.00074711,             0.00074711
                    243,                0.76807,                 0.6376,                 1.0529,                0.94688,                0.71238,                0.76398,                0.61649,                 1.0482,                0.98044,                 1.3232,             0.00074428,             0.00074428,             0.00074428
                    244,                0.52597,                0.51138,                  1.014,                0.94688,                0.71238,                0.76398,                0.61649,                 1.0482,                0.98044,                 1.3232,             0.00074145,             0.00074145,             0.00074145
                    245,                0.60172,                0.59333,                0.92456,                0.93387,                0.72714,                0.80458,                0.62386,                 1.0495,                0.93901,                 1.3059,             0.00073862,             0.00073862,             0.00073862
                    246,                0.55817,                0.57129,                0.91495,                0.94605,                0.72717,                0.84053,                0.63468,                 1.0525,                0.94412,                 1.3179,             0.00073579,             0.00073579,             0.00073579
                    247,                0.52419,                0.50399,                0.93048,                0.94605,                0.72717,                0.84053,                0.63468,                 1.0525,                0.94412,                 1.3179,             0.00073296,             0.00073296,             0.00073296
                    248,                 0.5563,                0.54003,                0.89684,                0.95032,                 0.7284,                 0.8399,                0.64062,                 1.0383,                0.93179,                 1.3002,             0.00073013,             0.00073013,             0.00073013
                    249,                0.53586,                0.52743,                0.93555,                0.94935,                0.72479,                0.83773,                0.63156,                 1.0247,                 0.9169,                 1.2978,              0.0007273,              0.0007273,              0.0007273
                    250,                0.93741,                0.79191,                 1.3317,                0.94935,                0.72479,                0.83773,                0.63156,                 1.0247,                 0.9169,                 1.2978,             0.00072447,             0.00072447,             0.00072447
                    251,                0.60998,                0.50221,                0.96305,                0.95904,                    0.7,                0.82933,                 0.6316,                 1.0439,                0.98711,                 1.3478,             0.00072164,             0.00072164,             0.00072164
                    252,                0.48931,                0.49557,                0.88747,                 0.9597,                    0.7,                0.81169,                0.62683,                  1.036,                  1.006,                  1.344,             0.00071882,             0.00071882,             0.00071882
                    253,                0.86174,                 1.3226,                 1.3458,                 0.9597,                    0.7,                0.81169,                0.62683,                  1.036,                  1.006,                  1.344,             0.00071599,             0.00071599,             0.00071599
                    254,                0.58558,                0.49547,                0.89774,                0.96072,                    0.7,                0.80968,                0.64624,                 1.0075,                 1.0133,                 1.3313,             0.00071316,             0.00071316,             0.00071316
                    255,                0.51225,                0.48252,                0.85773,                0.97301,                0.72167,                0.82436,                0.64693,                0.99333,                  1.053,                 1.3351,             0.00071033,             0.00071033,             0.00071033
                    256,                0.70839,                0.59754,                 1.0873,                0.97301,                0.72167,                0.82436,                0.64693,                0.99333,                  1.053,                 1.3351,              0.0007075,              0.0007075,              0.0007075
                    257,                0.57516,                 0.5146,                0.93296,                0.95448,                0.72601,                0.82968,                0.65014,                0.98367,                  1.025,                 1.2942,             0.00070467,             0.00070467,             0.00070467
                    258,                0.56831,                0.49409,                0.90561,                0.92219,                0.74527,                0.82352,                0.63112,                 1.0473,                 1.0394,                  1.338,             0.00070184,             0.00070184,             0.00070184
                    259,                0.54369,                0.53729,                0.93873,                0.92219,                0.74527,                0.82352,                0.63112,                 1.0473,                 1.0394,                  1.338,             0.00069901,             0.00069901,             0.00069901
                    260,                0.53044,                0.48682,                0.91456,                0.89366,                0.77668,                0.85021,                0.66208,                 1.0717,                0.97401,                 1.3663,             0.00069618,             0.00069618,             0.00069618
                    261,                0.59741,                0.55824,                0.92885,                0.89235,                 0.7974,                0.85773,                0.68073,                 1.0275,                0.99581,                 1.3456,             0.00069335,             0.00069335,             0.00069335
                    262,                0.55516,                0.48737,                0.91216,                0.89235,                 0.7974,                0.85773,                0.68073,                 1.0275,                0.99581,                 1.3456,             0.00069052,             0.00069052,             0.00069052
                    263,                0.52675,                 0.4812,                0.92122,                0.97123,                0.75267,                0.87562,                0.67972,                0.95117,                 1.0198,                  1.315,             0.00068769,             0.00068769,             0.00068769
                    264,                0.53859,                0.48584,                0.85888,                0.98081,                0.75561,                0.86973,                0.68856,                0.96344,                 1.0402,                 1.3937,             0.00068486,             0.00068486,             0.00068486
                    265,                0.48762,                0.49426,                 0.8702,                0.98081,                0.75561,                0.86973,                0.68856,                0.96344,                 1.0402,                 1.3937,             0.00068203,             0.00068203,             0.00068203
                    266,                0.54244,                0.43102,                0.91718,                0.98023,                  0.757,                0.85572,                0.71298,                0.95366,                 1.0538,                 1.4068,              0.0006792,              0.0006792,              0.0006792
                    267,                0.71373,                0.69649,                 1.0489,                0.92622,                0.76836,                0.84876,                0.71976,                0.94084,                 1.0753,                   1.32,             0.00067637,             0.00067637,             0.00067637
                    268,                0.54156,                0.49909,                0.93759,                0.92622,                0.76836,                0.84876,                0.71976,                0.94084,                 1.0753,                   1.32,             0.00067354,             0.00067354,             0.00067354
                    269,                0.64282,                0.55385,                0.91059,                0.85031,                0.79143,                0.82573,                0.72238,                 0.8989,                0.92772,                 1.2055,             0.00067072,             0.00067072,             0.00067072
                    270,                0.50338,                0.49133,                0.91623,                0.84314,                    0.8,                0.82614,                0.71505,                0.91009,                  1.052,                 1.2339,             0.00066789,             0.00066789,             0.00066789
                    271,                0.52766,                0.56272,                0.94663,                0.84314,                    0.8,                0.82614,                0.71505,                0.91009,                  1.052,                 1.2339,             0.00066506,             0.00066506,             0.00066506
                    272,                0.48109,                0.49556,                0.91902,                0.94681,                0.72077,                0.84396,                0.69679,                0.96995,                 1.0261,                  1.251,             0.00066223,             0.00066223,             0.00066223
                    273,                0.50313,                0.60227,                0.95139,                0.93099,                0.75676,                0.84135,                 0.6853,                 1.0043,                 1.0109,                 1.2794,              0.0006594,              0.0006594,              0.0006594
                    274,                0.54599,                0.68278,                0.97558,                0.93099,                0.75676,                0.84135,                 0.6853,                 1.0043,                 1.0109,                 1.2794,             0.00065657,             0.00065657,             0.00065657
                    275,                0.50003,                0.47968,                0.91986,                0.95199,                    0.7,                0.83794,                0.64825,                0.96933,                0.94749,                 1.2815,             0.00065374,             0.00065374,             0.00065374
                    276,                0.54171,                0.54724,                 0.9764,                0.98118,                0.74474,                0.86504,                0.64537,                0.97067,                0.93434,                 1.2941,             0.00065091,             0.00065091,             0.00065091
                    277,                 0.5014,                 0.4622,                0.91276,                0.98118,                0.74474,                0.86504,                0.64537,                0.97067,                0.93434,                 1.2941,             0.00064808,             0.00064808,             0.00064808
                    278,                0.44367,                0.42893,                0.92228,                0.91642,                0.76345,                0.84079,                0.64129,                 1.0089,                0.96439,                 1.4466,             0.00064525,             0.00064525,             0.00064525
                    279,                  0.692,                0.51072,                0.91669,                0.96628,                0.75565,                   0.84,                0.64931,                 1.0482,                0.96045,                 1.5691,             0.00064242,             0.00064242,             0.00064242
                    280,                 1.4412,                 1.5048,                 1.6685,                0.96628,                0.75565,                   0.84,                0.64931,                 1.0482,                0.96045,                 1.5691,             0.00063959,             0.00063959,             0.00063959
                    281,                0.51214,                0.45992,                0.90837,                0.94797,                0.73333,                 0.8389,                0.64506,                 1.1025,                 1.0047,                 1.6346,             0.00063676,             0.00063676,             0.00063676
                    282,                0.47534,                0.54344,                0.91028,                0.94345,                0.73333,                0.84242,                0.62059,                 1.0924,                0.96183,                 1.5877,             0.00063393,             0.00063393,             0.00063393
                    283,                0.50643,                0.45342,                0.94274,                0.94345,                0.73333,                0.84242,                0.62059,                 1.0924,                0.96183,                 1.5877,              0.0006311,              0.0006311,              0.0006311
                    284,                0.70913,                0.58891,                0.87411,                0.94369,                0.73333,                0.81757,                0.59903,                 1.0786,                0.93287,                 1.4856,             0.00062827,             0.00062827,             0.00062827
                    285,                0.51224,                0.50581,                0.90759,                0.93585,                0.73333,                0.79077,                0.59259,                 1.0291,                0.93344,                 1.4283,             0.00062544,             0.00062544,             0.00062544
                    286,                0.42186,                0.44875,                 0.9124,                0.93585,                0.73333,                0.79077,                0.59259,                 1.0291,                0.93344,                 1.4283,             0.00062262,             0.00062262,             0.00062262
                    287,                0.54124,                0.47628,                0.89994,                0.92179,                0.73333,                0.78413,                0.60512,                0.97724,                0.94834,                 1.3841,             0.00061979,             0.00061979,             0.00061979
                    288,                0.63089,                0.61863,                 1.0276,                0.92563,                0.73333,                0.75873,                0.61551,                0.98093,                0.98031,                  1.392,             0.00061696,             0.00061696,             0.00061696
                    289,                 0.6039,                0.82033,                 1.0463,                0.92563,                0.73333,                0.75873,                0.61551,                0.98093,                0.98031,                  1.392,             0.00061413,             0.00061413,             0.00061413
                    290,                0.50759,                0.47429,                 0.9128,                0.92567,                0.73333,                0.74949,                0.60215,                 0.9732,                0.99022,                 1.3595,              0.0006113,              0.0006113,              0.0006113
                    291,                0.58138,                0.55162,                0.93679,                0.90252,                0.73082,                0.76284,                0.60192,                0.98145,                 1.0053,                 1.3343,             0.00060847,             0.00060847,             0.00060847
                    292,                0.44595,                0.43515,                0.87237,                0.90252,                0.73082,                0.76284,                0.60192,                0.98145,                 1.0053,                 1.3343,             0.00060564,             0.00060564,             0.00060564
                    293,                0.42962,                0.43035,                0.88597,                0.95514,                    0.7,                 0.7597,                0.59041,                0.98212,                 1.0042,                 1.3039,             0.00060281,             0.00060281,             0.00060281
                    294,                0.52214,                0.46899,                0.96232,                0.94727,                    0.7,                0.75105,                0.57816,                 1.0099,                 1.0515,                 1.2813,             0.00059998,             0.00059998,             0.00059998
                    295,                0.46014,                0.44109,                0.86937,                0.94727,                    0.7,                0.75105,                0.57816,                 1.0099,                 1.0515,                 1.2813,             0.00059715,             0.00059715,             0.00059715
                    296,                0.70324,                0.62633,                 1.0772,                0.95801,                    0.7,                0.77165,                0.57651,                 1.0501,                 1.0932,                 1.3192,             0.00059432,             0.00059432,             0.00059432
                    297,                0.49075,                0.48997,                0.91968,                0.95933,                    0.7,                0.78412,                0.59464,                 1.0253,                 1.0027,                 1.3216,             0.00059149,             0.00059149,             0.00059149
                    298,                0.58512,                0.45248,                 0.9921,                0.95933,                    0.7,                0.78412,                0.59464,                 1.0253,                 1.0027,                 1.3216,             0.00058866,             0.00058866,             0.00058866
                    299,                0.54236,                0.45622,                0.89355,                0.96611,                    0.7,                0.78722,                0.61473,                 1.0341,                0.96211,                  1.349,             0.00058583,             0.00058583,             0.00058583
                    300,                0.47012,                0.46578,                0.94933,                0.94598,                0.72721,                0.83392,                0.63937,                 1.0644,                0.94979,                 1.3924,               0.000583,               0.000583,               0.000583
                    301,                0.48113,                0.44346,                0.92518,                0.94598,                0.72721,                0.83392,                0.63937,                 1.0644,                0.94979,                 1.3924,             0.00058017,             0.00058017,             0.00058017
                    302,                0.50468,                0.45558,                0.90122,                 0.9725,                0.73075,                0.84397,                0.64067,                 1.0914,                0.97639,                 1.4327,             0.00057734,             0.00057734,             0.00057734
                    303,                 0.4842,                0.48558,                0.87987,                0.96587,                0.72946,                0.80734,                0.63707,                 1.0962,                 1.0113,                 1.4406,             0.00057452,             0.00057452,             0.00057452
                    304,                 0.4301,                0.42195,                0.89096,                0.96587,                0.72946,                0.80734,                0.63707,                 1.0962,                 1.0113,                 1.4406,             0.00057169,             0.00057169,             0.00057169
                    305,                 0.5884,                0.48799,                0.99752,                0.95888,                0.75969,                0.82841,                0.64931,                 1.0678,                0.99506,                 1.4236,             0.00056886,             0.00056886,             0.00056886
