                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.52149,                0.47018,                 0.9352,                0.73881,                      1,                0.92667,                0.70542,                0.77074,                 1.0795,                 1.1014,               0.001406,               0.001406,               0.001406
                    152,                 0.5821,                0.51179,                 1.0657,                0.83894,                      1,                0.94786,                0.71676,                0.76347,                 1.1214,                 1.0947,               0.001402,               0.001402,               0.001402
                    153,                0.48492,                0.49914,                0.97257,                0.82033,                      1,                0.94786,                 0.6337,                0.78805,                 1.2509,                 1.1544,              0.0013981,              0.0013981,              0.0013981
                    154,                0.54256,                0.51505,                0.95754,                0.82033,                      1,                0.94786,                 0.6337,                0.78805,                 1.2509,                 1.1544,              0.0013941,              0.0013941,              0.0013941
                    155,                0.59773,                0.49524,                0.93411,                0.84408,                      1,                0.97214,                0.63753,                 0.8345,                 1.3336,                 1.1443,              0.0013902,              0.0013902,              0.0013902
                    156,                0.47057,                0.47071,                0.94105,                0.75535,                0.83333,                0.87433,                0.59549,                0.84777,                 1.3796,                 1.1875,              0.0013862,              0.0013862,              0.0013862
                    157,                0.63308,                0.55991,                 1.1275,                0.75535,                0.83333,                0.87433,                0.59549,                0.84777,                 1.3796,                 1.1875,              0.0013822,              0.0013822,              0.0013822
                    158,                0.62518,                0.73281,                 1.0048,                0.79295,                0.66667,                0.80544,                0.62594,                0.88695,                 1.4904,                 1.0987,              0.0013783,              0.0013783,              0.0013783
                    159,                 0.4841,                0.52613,                0.86961,                0.78054,                0.66667,                0.73651,                0.53516,                0.89663,                  1.779,                 1.0611,              0.0013743,              0.0013743,              0.0013743
                    160,                0.67323,                0.57015,                0.98748,                0.78054,                0.66667,                0.73651,                0.53516,                0.89663,                  1.779,                 1.0611,              0.0013704,              0.0013704,              0.0013704
                    161,                 0.5244,                0.51004,                0.95883,                      1,                0.65248,                0.79983,                0.62811,                 0.8353,                 1.6067,                 1.0218,              0.0013664,              0.0013664,              0.0013664
                    162,                0.49473,                0.45023,                0.92918,                0.55816,                0.63571,                0.70445,                0.57833,                0.85671,                 1.7772,                 1.0626,              0.0013624,              0.0013624,              0.0013624
                    163,                0.44252,                0.44992,                0.94448,                0.55816,                0.63571,                0.70445,                0.57833,                0.85671,                 1.7772,                 1.0626,              0.0013585,              0.0013585,              0.0013585
                    164,                0.46721,                0.45014,                0.91722,                0.65057,                0.66667,                0.68784,                0.51454,                0.85372,                 1.7565,                  1.094,              0.0013545,              0.0013545,              0.0013545
                    165,                0.39839,                 0.4056,                0.84572,                0.52979,                0.66667,                0.61425,                0.46772,                0.93438,                 1.9698,                 1.1186,              0.0013506,              0.0013506,              0.0013506
                    166,                0.44654,                0.43391,                 0.9035,                0.52979,                0.66667,                0.61425,                0.46772,                0.93438,                 1.9698,                 1.1186,              0.0013466,              0.0013466,              0.0013466
                    167,                0.49218,                0.46671,                 0.9298,                0.59984,                0.75507,                0.66816,                0.47922,                0.96042,                 1.7388,                 1.1208,              0.0013426,              0.0013426,              0.0013426
                    168,                0.47684,                0.46226,                0.88585,                0.69854,                0.83333,                 0.7791,                 0.6099,                0.97178,                 1.5328,                 1.1487,              0.0013387,              0.0013387,              0.0013387
                    169,                0.48677,                0.43267,                0.89734,                0.69854,                0.83333,                 0.7791,                 0.6099,                0.97178,                 1.5328,                 1.1487,              0.0013347,              0.0013347,              0.0013347
                    170,                0.51402,                0.51129,                 1.0085,                      1,                0.66467,                0.80769,                0.66683,                 1.0421,                 1.2824,                  1.243,              0.0013308,              0.0013308,              0.0013308
                    171,                0.45702,                0.40245,                0.91096,                      1,                0.82353,                0.83627,                0.67172,                 1.0185,                 1.1162,                 1.2853,              0.0013268,              0.0013268,              0.0013268
                    172,                 0.5273,                  0.457,                0.86929,                      1,                0.82353,                0.83627,                0.67172,                 1.0185,                 1.1162,                 1.2853,              0.0013228,              0.0013228,              0.0013228
                    173,                0.49247,                0.43975,                 0.8505,                      1,                0.82525,                0.83644,                0.58582,                 1.3018,                 1.1479,                 1.4537,              0.0013189,              0.0013189,              0.0013189
                    174,                0.64822,                 0.5105,                0.95893,                      1,                0.82575,                 0.8391,                0.60797,                 1.1115,                 1.2659,                 1.3203,              0.0013149,              0.0013149,              0.0013149
                    175,                0.51162,                0.45018,                0.94084,                      1,                0.82575,                 0.8391,                0.60797,                 1.1115,                 1.2659,                 1.3203,               0.001311,               0.001311,               0.001311
                    176,                0.50528,                0.63682,                0.96054,                      1,                0.81391,                0.85682,                0.67669,                0.90389,                  1.149,                 1.2289,               0.001307,               0.001307,               0.001307
                    177,                0.46459,                0.61134,                0.94137,                0.82052,                0.83333,                0.84667,                0.69337,                0.83951,                 1.1365,                  1.225,               0.001303,               0.001303,               0.001303
                    178,                 0.6078,                0.53771,                0.96709,                0.82052,                0.83333,                0.84667,                0.69337,                0.83951,                 1.1365,                  1.225,              0.0012991,              0.0012991,              0.0012991
                    179,                0.57121,                 0.4874,                 1.0184,                0.82805,                0.83333,                0.82549,                0.67339,                0.83873,                 1.2519,                 1.2404,              0.0012951,              0.0012951,              0.0012951
                    180,                0.59817,                0.50878,                0.99493,                0.93236,                0.66667,                0.79675,                0.52188,                 1.1411,                 1.2729,                 1.3904,              0.0012912,              0.0012912,              0.0012912
                    181,                0.42213,                0.43975,                0.89074,                0.93236,                0.66667,                0.79675,                0.52188,                 1.1411,                 1.2729,                 1.3904,              0.0012872,              0.0012872,              0.0012872
                    182,                0.44752,                0.48821,                0.90309,                0.97656,                0.66667,                0.75409,                0.51012,                 1.2864,                 1.4584,                 1.5461,              0.0012832,              0.0012832,              0.0012832
                    183,                0.45345,                0.40479,                0.91423,                0.75037,                0.66667,                0.67298,                 0.5001,                 1.1783,                 1.5631,                 1.5208,              0.0012793,              0.0012793,              0.0012793
                    184,                0.41743,                0.41022,                0.86356,                0.75037,                0.66667,                0.67298,                 0.5001,                 1.1783,                 1.5631,                 1.5208,              0.0012753,              0.0012753,              0.0012753
                    185,                0.37148,                0.38229,                0.88598,                 0.9664,                    0.5,                0.59659,                0.48166,                 1.1621,                  1.821,                 1.5767,              0.0012714,              0.0012714,              0.0012714
                    186,                0.59762,                0.47992,                 0.9583,                0.96631,                    0.5,                0.61823,                0.50736,                 1.0561,                 1.6629,                 1.6339,              0.0012674,              0.0012674,              0.0012674
                    187,                0.46543,                 0.4204,                0.93885,                0.96631,                    0.5,                0.61823,                0.50736,                 1.0561,                 1.6629,                 1.6339,              0.0012634,              0.0012634,              0.0012634
                    188,                 0.4617,                0.40754,                0.85408,                0.95769,                    0.5,                0.64138,                0.53048,                 1.1596,                 1.5831,                  1.772,              0.0012595,              0.0012595,              0.0012595
                    189,                0.54921,                0.45644,                0.95159,                0.89608,                    0.5,                 0.6733,                 0.5193,                  1.157,                 1.7258,                 1.8128,              0.0012555,              0.0012555,              0.0012555
                    190,                 0.3903,                0.37158,                0.89069,                0.89608,                    0.5,                 0.6733,                 0.5193,                  1.157,                 1.7258,                 1.8128,              0.0012516,              0.0012516,              0.0012516
                    191,                0.49549,                0.53977,                 1.0092,                0.79577,                0.65258,                0.70386,                0.57123,                 1.2811,                 1.3113,                  1.889,              0.0012476,              0.0012476,              0.0012476
                    192,                0.43392,                0.46328,                0.90977,                0.70132,                0.83333,                0.79119,                0.58111,                 1.2296,                 1.2519,                 1.7145,              0.0012436,              0.0012436,              0.0012436
                    193,                0.49787,                0.44286,                0.96036,                0.70132,                0.83333,                0.79119,                0.58111,                 1.2296,                 1.2519,                 1.7145,              0.0012397,              0.0012397,              0.0012397
                    194,                0.44726,                0.41326,                0.93667,                0.78615,                0.66667,                0.74499,                0.63587,                 1.0131,                 1.1724,                 1.4811,              0.0012357,              0.0012357,              0.0012357
                    195,                0.38824,                0.46273,                0.97012,                0.97626,                0.66667,                 0.7831,                0.66458,                0.92844,                 0.9829,                 1.4252,              0.0012318,              0.0012318,              0.0012318
                    196,                0.44077,                 0.4334,                0.93025,                0.97626,                0.66667,                 0.7831,                0.66458,                0.92844,                 0.9829,                 1.4252,              0.0012278,              0.0012278,              0.0012278
                    197,                0.44574,                0.44632,                0.90413,                      1,                0.82321,                0.85543,                 0.6808,                0.95898,                0.96016,                 1.4237,              0.0012238,              0.0012238,              0.0012238
                    198,                0.49595,                 0.4179,                 1.0246,                0.82443,                0.83333,                 0.8503,                0.69247,                0.83652,                0.95266,                 1.3002,              0.0012199,              0.0012199,              0.0012199
                    199,                0.40777,                0.37696,                0.88638,                0.82443,                0.83333,                 0.8503,                0.69247,                0.83652,                0.95266,                 1.3002,              0.0012159,              0.0012159,              0.0012159
                    200,                0.45118,                0.40549,                0.93706,                      1,                0.92939,                  0.995,                0.74045,                0.87729,                0.93301,                 1.1959,               0.001212,               0.001212,               0.001212
                    201,                0.43988,                0.37076,                 0.8682,                0.84672,                0.92704,                0.94786,                0.63198,                0.92703,                0.91404,                 1.2035,               0.001208,               0.001208,               0.001208
                    202,                0.46681,                0.41822,                0.94516,                0.84672,                0.92704,                0.94786,                0.63198,                0.92703,                0.91404,                 1.2035,               0.001204,               0.001204,               0.001204
                    203,                 0.4475,                0.39247,                0.91171,                0.83079,                0.82061,                0.89833,                0.61478,                0.97798,                 1.0447,                 1.2163,              0.0012001,              0.0012001,              0.0012001
                    204,                0.39598,                 0.4453,                 0.9453,                0.82303,                0.83333,                  0.885,                0.60624,                  1.015,                 1.1281,                 1.2116,              0.0011961,              0.0011961,              0.0011961
                    205,                0.58388,                0.43888,                 1.0362,                0.82303,                0.83333,                  0.885,                0.60624,                  1.015,                 1.1281,                 1.2116,              0.0011922,              0.0011922,              0.0011922
                    206,                0.54065,                0.53017,                0.99942,                0.69987,                0.83333,                0.81786,                0.56825,                0.98975,                 1.3088,                 1.1616,              0.0011882,              0.0011882,              0.0011882
                    207,                0.48905,                0.45738,                0.98673,                 0.4854,                0.66667,                0.58861,                0.45614,                0.95595,                 1.6989,                 1.1421,              0.0011842,              0.0011842,              0.0011842
                    208,                0.55192,                0.46574,                0.91775,                 0.4854,                0.66667,                0.58861,                0.45614,                0.95595,                 1.6989,                 1.1421,              0.0011803,              0.0011803,              0.0011803
                    209,                0.47866,                0.42778,                 0.8943,                0.48752,                0.66667,                0.57268,                 0.4309,                 1.2225,                 1.4721,                 1.3791,              0.0011763,              0.0011763,              0.0011763
                    210,                0.53548,                0.47146,                0.96187,                0.49407,                0.66667,                0.57923,                0.47932,                 1.1762,                 1.2325,                 1.3719,              0.0011724,              0.0011724,              0.0011724
                    211,                0.59399,                0.67555,                 1.0219,                0.49407,                0.66667,                0.57923,                0.47932,                 1.1762,                 1.2325,                 1.3719,              0.0011684,              0.0011684,              0.0011684
                    212,                0.56342,                0.43257,                0.95629,                0.55063,                0.81854,                0.55799,                0.45801,                 1.0783,                 1.0817,                 1.3743,              0.0011644,              0.0011644,              0.0011644
                    213,                0.47378,                 0.4397,                 0.9201,                0.62296,                0.82698,                0.59658,                0.48193,                0.94765,                0.90756,                 1.2932,              0.0011605,              0.0011605,              0.0011605
                    214,                0.46191,                0.42224,                0.99497,                0.62296,                0.82698,                0.59658,                0.48193,                0.94765,                0.90756,                 1.2932,              0.0011565,              0.0011565,              0.0011565
                    215,                0.45572,                0.41475,                0.93921,                 0.8516,                0.96117,                0.94786,                0.57911,                 0.9036,                0.82865,                 1.2597,              0.0011526,              0.0011526,              0.0011526
                    216,                0.46633,                0.39235,                0.93757,                      1,                0.99174,                  0.995,                0.67824,                0.83838,                0.73424,                 1.2797,              0.0011486,              0.0011486,              0.0011486
                    217,                  0.455,                0.41536,                0.95749,                      1,                0.99174,                  0.995,                0.67824,                0.83838,                0.73424,                 1.2797,              0.0011446,              0.0011446,              0.0011446
                    218,                0.49785,                0.45887,                0.96134,                0.84475,                      1,                0.97214,                0.63132,                 0.9883,                0.74174,                  1.443,              0.0011407,              0.0011407,              0.0011407
                    219,                0.59124,                0.45333,                 1.0068,                 0.8441,                      1,                0.97214,                0.61474,                 1.0537,                0.83812,                 1.4341,              0.0011367,              0.0011367,              0.0011367
                    220,                0.49221,                0.44143,                0.96008,                 0.8441,                      1,                0.97214,                0.61474,                 1.0537,                0.83812,                 1.4341,              0.0011328,              0.0011328,              0.0011328
                    221,                0.46721,                0.38737,                0.90587,                0.84655,                      1,                0.97214,                0.64022,                 1.1374,                0.92893,                 1.4949,              0.0011288,              0.0011288,              0.0011288
                    222,                0.53892,                0.46316,                 0.9568,                 0.9267,                0.83333,                  0.955,                0.68215,                 1.0839,                0.83087,                 1.5733,              0.0011248,              0.0011248,              0.0011248
                    223,                0.44611,                0.41769,                0.86681,                 0.9267,                0.83333,                  0.955,                0.68215,                 1.0839,                0.83087,                 1.5733,              0.0011209,              0.0011209,              0.0011209
                    224,                0.45239,                0.38629,                0.87451,                      1,                0.80694,                  0.955,                0.65427,                 1.0613,                0.81394,                  1.609,              0.0011169,              0.0011169,              0.0011169
                    225,                0.39759,                0.37446,                0.92637,                0.73735,                      1,                0.92667,                0.58649,                 1.1227,                0.81437,                  1.593,               0.001113,               0.001113,               0.001113
                    226,                0.43746,                0.39239,                0.86767,                0.73735,                      1,                0.92667,                0.58649,                 1.1227,                0.81437,                  1.593,               0.001109,               0.001109,               0.001109
                    227,                0.45219,                0.37713,                0.88397,                0.73052,                      1,                0.92667,                0.55548,                 1.1108,                0.99837,                 1.4922,               0.001105,               0.001105,               0.001105
                    228,                0.40441,                0.38494,                0.88597,                0.74442,                0.97395,                 0.9125,                0.60201,                 1.1206,                 1.0466,                 1.4358,              0.0011011,              0.0011011,              0.0011011
                    229,                 0.4396,                0.39135,                0.82671,                0.74442,                0.97395,                 0.9125,                0.60201,                 1.1206,                 1.0466,                 1.4358,              0.0010971,              0.0010971,              0.0010971
                    230,                 0.3755,                0.35441,                0.87045,                0.96768,                0.66667,                 0.9125,                0.58077,                0.99836,                 1.0637,                 1.2933,              0.0010932,              0.0010932,              0.0010932
                    231,                0.51588,                0.43675,                 0.9299,                0.98013,                0.66667,                0.82802,                0.57596,                0.95203,                 1.1872,                 1.2524,              0.0010892,              0.0010892,              0.0010892
                    232,                0.43094,                0.34529,                0.90498,                0.98013,                0.66667,                0.82802,                0.57596,                0.95203,                 1.1872,                 1.2524,              0.0010852,              0.0010852,              0.0010852
                    233,                0.46058,                0.39097,                0.85602,                 0.9957,                0.66667,                0.78799,                0.51819,                 1.0681,                 1.1236,                 1.3467,              0.0010813,              0.0010813,              0.0010813
                    234,                0.42014,                0.33227,                0.88624,                0.99108,                0.66667,                0.76583,                0.51682,                 1.0413,                 1.0882,                 1.3449,              0.0010773,              0.0010773,              0.0010773
                    235,                0.48438,                0.36965,                0.97157,                0.99108,                0.66667,                0.76583,                0.51682,                 1.0413,                 1.0882,                 1.3449,              0.0010734,              0.0010734,              0.0010734
                    236,                0.51523,                0.39509,                0.85759,                0.99062,                0.66667,                0.80525,                0.56201,                 0.9508,                 1.1404,                 1.2852,              0.0010694,              0.0010694,              0.0010694
                    237,                0.47577,                0.47755,                 0.8939,                 0.9736,                    0.5,                0.69517,                0.50533,                0.91732,                 1.1365,                 1.2449,              0.0010654,              0.0010654,              0.0010654
                    238,                0.44987,                0.37288,                0.87229,                 0.9736,                    0.5,                0.69517,                0.50533,                0.91732,                 1.1365,                 1.2449,              0.0010615,              0.0010615,              0.0010615
                    239,                 0.5157,                0.39871,                 0.9467,                0.75284,                0.66667,                0.64035,                0.47536,                0.88172,                 1.2966,                 1.2264,              0.0010575,              0.0010575,              0.0010575
                    240,                0.43261,                0.42232,                0.93747,                 0.9721,                0.66667,                0.67505,                0.47806,                 1.1295,                 1.2457,                 1.4572,              0.0010536,              0.0010536,              0.0010536
                    241,                0.46694,                0.35723,                0.91873,                 0.9721,                0.66667,                0.67505,                0.47806,                 1.1295,                 1.2457,                 1.4572,              0.0010496,              0.0010496,              0.0010496
                    242,                0.44912,                0.37608,                0.89607,                0.97551,                0.66667,                0.71114,                0.46729,                 1.3411,                 1.1664,                 1.5821,              0.0010456,              0.0010456,              0.0010456
                    243,                0.37373,                0.35836,                0.90244,                      1,                0.49007,                0.51394,                0.42982,                 1.3205,                 1.1438,                 1.5286,              0.0010417,              0.0010417,              0.0010417
                    244,                0.50348,                0.39829,                 0.9038,                      1,                0.49007,                0.51394,                0.42982,                 1.3205,                 1.1438,                 1.5286,              0.0010377,              0.0010377,              0.0010377
                    245,                 0.4463,                 0.4041,                0.93686,                0.72427,                    0.5,                0.48757,                0.38103,                 1.3147,                 1.0897,                 1.5707,              0.0010338,              0.0010338,              0.0010338
                    246,                0.51942,                0.39967,                 1.0688,                0.73705,                    0.5,                0.47999,                0.38516,                 1.3524,                0.98534,                 1.6368,              0.0010298,              0.0010298,              0.0010298
                    247,                0.48209,                0.36582,                0.90163,                0.73705,                    0.5,                0.47999,                0.38516,                 1.3524,                0.98534,                 1.6368,              0.0010258,              0.0010258,              0.0010258
                    248,                 0.4323,                0.35813,                0.89834,                 0.7404,                    0.5,                0.49449,                0.39351,                 1.2499,                 1.0023,                 1.5827,              0.0010219,              0.0010219,              0.0010219
                    249,                0.33207,                0.33377,                0.86637,                 0.7982,                0.66065,                0.68596,                0.41736,                 1.1699,                0.96523,                 1.5616,              0.0010179,              0.0010179,              0.0010179
                    250,                0.34772,                0.31942,                0.87632,                 0.7982,                0.66065,                0.68596,                0.41736,                 1.1699,                0.96523,                 1.5616,               0.001014,               0.001014,               0.001014
                    251,                0.41467,                 0.3506,                0.88659,                0.79863,                0.66667,                0.72219,                0.44381,                 1.2091,                0.95377,                 1.6011,                0.00101,                0.00101,                0.00101
                    252,                0.35685,                0.30544,                0.88472,                0.79215,                0.66667,                0.72562,                0.47607,                 1.1382,                  1.094,                 1.4819,               0.001006,               0.001006,               0.001006
                    253,                 0.4289,                0.37429,                0.96496,                0.79215,                0.66667,                0.72562,                0.47607,                 1.1382,                  1.094,                 1.4819,              0.0010021,              0.0010021,              0.0010021
                    254,                0.46776,                0.40056,                 0.9159,                0.71195,                0.82517,                0.80825,                0.58093,                0.89772,                 1.1242,                 1.2547,             0.00099812,             0.00099812,             0.00099812
                    255,                 0.4623,                0.40261,                0.92866,                0.99353,                0.83333,                  0.955,                0.79892,                0.59301,                0.61737,                 1.1346,             0.00099416,             0.00099416,             0.00099416
                    256,                0.37966,                0.33219,                0.86762,                0.99353,                0.83333,                  0.955,                0.79892,                0.59301,                0.61737,                 1.1346,              0.0009902,              0.0009902,              0.0009902
                    257,                0.35224,                0.36664,                0.85096,                 0.9845,                      1,                  0.995,                0.86989,                0.56753,                  0.439,                 1.0827,             0.00098624,             0.00098624,             0.00098624
                    258,                0.36993,                0.34036,                0.89035,                0.98577,                      1,                  0.995,                0.86861,                0.62123,                0.45534,                 1.0946,             0.00098228,             0.00098228,             0.00098228
                    259,                0.41492,                0.34922,                0.89134,                0.98577,                      1,                  0.995,                0.86861,                0.62123,                0.45534,                 1.0946,             0.00097832,             0.00097832,             0.00097832
                    260,                0.36564,                0.41806,                 0.9225,                0.98823,                      1,                  0.995,                0.89227,                0.61418,                0.43975,                 1.0963,             0.00097436,             0.00097436,             0.00097436
                    261,                0.41143,                0.33027,                0.84078,                0.99013,                      1,                  0.995,                0.87452,                0.62771,                 0.4576,                 1.1272,              0.0009704,              0.0009704,              0.0009704
                    262,                0.39311,                0.32481,                0.92663,                0.99013,                      1,                  0.995,                0.87452,                0.62771,                 0.4576,                 1.1272,             0.00096644,             0.00096644,             0.00096644
                    263,                0.42842,                0.35918,                0.86209,                0.99052,                      1,                  0.995,                 0.8703,                0.66001,                0.45587,                 1.1543,             0.00096248,             0.00096248,             0.00096248
                    264,                0.36381,                 0.3122,                0.87189,                 0.9911,                      1,                  0.995,                0.86387,                0.73104,                0.44975,                 1.1936,             0.00095852,             0.00095852,             0.00095852
                    265,                0.42914,                0.36448,                0.91869,                 0.9911,                      1,                  0.995,                0.86387,                0.73104,                0.44975,                 1.1936,             0.00095456,             0.00095456,             0.00095456
                    266,                0.35279,                0.34718,                0.88241,                0.99141,                      1,                  0.995,                 0.8573,                0.75786,                0.46152,                 1.2311,              0.0009506,              0.0009506,              0.0009506
                    267,                0.47849,                0.45395,                0.94416,                0.99106,                      1,                  0.995,                0.80251,                0.80199,                  0.473,                 1.3026,             0.00094664,             0.00094664,             0.00094664
                    268,                0.37665,                0.39021,                0.92042,                0.99106,                      1,                  0.995,                0.80251,                0.80199,                  0.473,                 1.3026,             0.00094268,             0.00094268,             0.00094268
                    269,                0.41605,                0.36383,                0.92832,                0.99047,                      1,                  0.995,                0.79307,                0.82572,                0.46366,                 1.3483,             0.00093872,             0.00093872,             0.00093872
                    270,                0.31556,                0.30106,                0.80216,                0.99116,                      1,                  0.995,                0.79488,                0.78373,                0.45821,                 1.3605,             0.00093476,             0.00093476,             0.00093476
                    271,                0.55998,                0.49594,                0.96484,                0.99116,                      1,                  0.995,                0.79488,                0.78373,                0.45821,                 1.3605,              0.0009308,              0.0009308,              0.0009308
                    272,                0.40295,                0.32455,                0.85917,                0.99131,                      1,                  0.995,                0.77739,                0.72552,                0.49611,                 1.3399,             0.00092684,             0.00092684,             0.00092684
                    273,                0.45338,                0.45002,                0.91619,                0.98738,                      1,                  0.995,                0.76205,                0.67843,                  0.609,                 1.2534,             0.00092288,             0.00092288,             0.00092288
                    274,                0.37609,                0.33503,                0.88572,                0.98738,                      1,                  0.995,                0.76205,                0.67843,                  0.609,                 1.2534,             0.00091892,             0.00091892,             0.00091892
                    275,                0.33844,                0.33629,                0.85193,                0.98255,                      1,                  0.995,                0.73717,                0.64867,                 0.7353,                 1.1731,             0.00091496,             0.00091496,             0.00091496
                    276,                0.38714,                0.31682,                0.89926,                      1,                0.98055,                  0.995,                 0.7518,                0.67281,                0.73002,                 1.1861,               0.000911,               0.000911,               0.000911
                    277,                 0.4477,                0.41158,                0.93402,                      1,                0.98055,                  0.995,                 0.7518,                0.67281,                0.73002,                 1.1861,             0.00090704,             0.00090704,             0.00090704
                    278,                0.50984,                0.38189,                0.95231,                0.84269,                      1,                0.97214,                0.74757,                0.75615,                0.74238,                 1.2264,             0.00090308,             0.00090308,             0.00090308
                    279,                0.42937,                0.36198,                0.92727,                0.79822,                      1,                0.94786,                0.72372,                 0.7462,                0.74611,                  1.236,             0.00089912,             0.00089912,             0.00089912
                    280,                0.35315,                0.30609,                 0.8944,                0.79822,                      1,                0.94786,                0.72372,                 0.7462,                0.74611,                  1.236,             0.00089516,             0.00089516,             0.00089516
                    281,                0.32323,                0.30331,                0.89121,                0.85218,                      1,                0.94786,                0.71975,                0.75329,                0.73333,                 1.2331,              0.0008912,              0.0008912,              0.0008912
                    282,                0.32033,                0.30307,                0.91777,                0.85665,                0.99653,                0.94786,                0.70843,                0.76108,                0.69944,                 1.2682,             0.00088724,             0.00088724,             0.00088724
                    283,                0.35296,                0.30541,                0.84723,                0.85665,                0.99653,                0.94786,                0.70843,                0.76108,                0.69944,                 1.2682,             0.00088328,             0.00088328,             0.00088328
                    284,                0.41871,                0.33479,                0.87864,                0.85695,                0.99863,                0.94786,                0.72405,                0.79705,                0.67498,                 1.3195,             0.00087932,             0.00087932,             0.00087932
                    285,                0.30087,                0.31599,                0.84399,                0.85683,                0.99781,                0.94786,                 0.6976,                 0.8591,                0.64042,                 1.3582,             0.00087536,             0.00087536,             0.00087536
                    286,                0.32437,                0.31032,                0.83455,                0.85683,                0.99781,                0.94786,                 0.6976,                 0.8591,                0.64042,                 1.3582,              0.0008714,              0.0008714,              0.0008714
                    287,                0.37936,                0.31534,                0.88313,                0.85658,                0.99603,                0.94786,                0.68653,                0.85481,                0.57294,                  1.404,             0.00086744,             0.00086744,             0.00086744
                    288,                0.38538,                0.32957,                0.84745,                 0.8565,                 0.9955,                0.94786,                0.71817,                0.78358,                0.59849,                 1.4588,             0.00086348,             0.00086348,             0.00086348
                    289,                0.35721,                0.31734,                0.86954,                 0.8565,                 0.9955,                0.94786,                0.71817,                0.78358,                0.59849,                 1.4588,             0.00085952,             0.00085952,             0.00085952
                    290,                0.36538,                0.34175,                0.93378,                0.84093,                      1,                0.97214,                0.73097,                0.72849,                 0.5761,                  1.459,             0.00085556,             0.00085556,             0.00085556
                    291,                0.39619,                0.32176,                0.88544,                      1,                0.98639,                  0.995,                0.72684,                0.73892,                0.58866,                 1.4606,              0.0008516,              0.0008516,              0.0008516
                    292,                0.36226,                0.31314,                0.87911,                      1,                0.98639,                  0.995,                0.72684,                0.73892,                0.58866,                 1.4606,             0.00084764,             0.00084764,             0.00084764
                    293,                 0.4327,                0.35686,                0.89603,                0.85244,                0.96705,                0.97214,                0.66478,                0.77765,                0.61305,                   1.53,             0.00084368,             0.00084368,             0.00084368
                    294,                0.39691,                0.38886,                0.87979,                0.92236,                0.83333,                  0.955,                 0.6245,                0.86984,                 0.6748,                 1.6575,             0.00083972,             0.00083972,             0.00083972
                    295,                0.33463,                0.31023,                0.86336,                0.92236,                0.83333,                  0.955,                 0.6245,                0.86984,                 0.6748,                 1.6575,             0.00083576,             0.00083576,             0.00083576
                    296,                0.38157,                0.34226,                 0.9433,                      1,                0.65255,                  0.863,                 0.6805,                0.82116,                0.68128,                 1.6329,              0.0008318,              0.0008318,              0.0008318
                    297,                 0.4459,                0.35575,                0.87165,                0.78459,                0.83333,                0.90267,                0.65056,                0.91368,                0.71006,                 1.7694,             0.00082784,             0.00082784,             0.00082784
                    298,                0.45581,                0.34932,                0.91254,                0.78459,                0.83333,                0.90267,                0.65056,                0.91368,                0.71006,                 1.7694,             0.00082388,             0.00082388,             0.00082388
                    299,                0.34509,                0.29759,                0.84204,                0.80562,                0.83333,                0.89394,                0.67221,                 0.9192,                0.75924,                 1.6914,             0.00081992,             0.00081992,             0.00081992
                    300,                0.35734,                0.35134,                0.90707,                0.83294,                0.83333,                  0.955,                0.64214,                 0.9695,                0.77376,                 1.7701,             0.00081596,             0.00081596,             0.00081596
                    301,                0.32377,                0.28094,                0.84286,                0.83294,                0.83333,                  0.955,                0.64214,                 0.9695,                0.77376,                 1.7701,               0.000812,               0.000812,               0.000812
                    302,                0.36842,                0.31179,                0.85526,                0.84883,                      1,                0.97214,                0.65042,                 1.0917,                  0.732,                 1.9039,             0.00080804,             0.00080804,             0.00080804
                    303,                0.34558,                 0.2953,                0.84469,                0.84678,                      1,                0.97214,                0.66426,                 1.1252,                0.74941,                 1.8753,             0.00080408,             0.00080408,             0.00080408
                    304,                0.48892,                 0.3853,                0.87509,                0.84678,                      1,                0.97214,                0.66426,                 1.1252,                0.74941,                 1.8753,             0.00080012,             0.00080012,             0.00080012
                    305,                0.41886,                0.39583,                0.89518,                0.98954,                      1,                  0.995,                0.67175,                 1.0344,                0.80894,                 1.7155,             0.00079616,             0.00079616,             0.00079616
                    306,                0.38932,                0.34836,                0.85091,                0.94803,                      1,                  0.995,                0.67904,                 0.9077,                0.84083,                 1.6476,              0.0007922,              0.0007922,              0.0007922
                    307,                0.37901,                0.34963,                0.86964,                0.94803,                      1,                  0.995,                0.67904,                 0.9077,                0.84083,                 1.6476,             0.00078824,             0.00078824,             0.00078824
                    308,                0.55993,                0.45384,                0.95554,                0.91325,                      1,                  0.995,                 0.7119,                0.94019,                0.77984,                 1.6436,             0.00078428,             0.00078428,             0.00078428
                    309,                0.35603,                0.30639,                0.88163,                0.94253,                      1,                  0.995,                0.68131,                0.99917,                   0.79,                 1.7136,             0.00078032,             0.00078032,             0.00078032
                    310,                0.43119,                0.35644,                0.93437,                0.94253,                      1,                  0.995,                0.68131,                0.99917,                   0.79,                 1.7136,             0.00077636,             0.00077636,             0.00077636
